mask_rcnn_X-101-64x4d-FPN;cascade_mask_rcnn_X-101-64x4d-FPN;hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);scnet_X-101-64x4d-FPN;bbox_ap;mask_ap;tp;tp%;tp_s;tp_s%;tp_m;tp_m%;tp_l;tp_l%;tp_2;tp_2%;tp_2_s;tp_2_s%;tp_2_m;tp_2_m%;tp_2_l;tp_2_l%;fp;fp%;fp_s;fp_s%;fp_m;fp_m%;fp_l;fp_l%;fp_2;fp_2%;fp_2_s;fp_2_s%;fp_2_m;fp_2_m%;fp_2_l;fp_2_l%;tn;tn%;tn_s;tn_s%;tn_m;tn_m%;tn_l;tn_l%;tn_2;tn_2%;tn_2_s;tn_2_s%;tn_2_m;tn_2_m%;tn_2_l;tn_2_l%;fn;fn%;fn_s;fn_s%;fn_m;fn_m%;fn_l;fn_l%;fn_2;fn_2%;fn_2_s;fn_2_s%;fn_2_m;fn_2_m%;fn_2_l;fn_2_l%;cg;cg%;cg_s;cg_s%;cg_m;cg_m%;cg_l;cg_l%;c_cg;c_cg%;c_cg_s;c_cg_s%;c_cg_m;c_cg_m%;c_cg_l;c_cg_l%;ig;ig%;ig_s;ig_s%;ig_m;ig_m%;ig_l;ig_l%;c_ig;c_ig%;c_ig_s;c_ig_s%;c_ig_m;c_ig_m%;c_ig_l;c_ig_l%;ng;ng%;ng_s;ng_s%;ng_m;ng_m%;ng_l;ng_l%;c_ng;c_ng%;c_ng_s;c_ng_s%;c_ng_m;c_ng_m%;c_ng_l;c_ng_l%
0;1;0;2;0;0.597;0.054;112968625;0.51061;1328;0.62819;12005;0.58172;112955292;0.51061;112975881;0.48235;61;0.77215;5731;0.58931;112962833;0.51061;95433272;0.43136;623;0.29470;6124;0.29675;95426525;0.43137;107919689;0.46076;13;0.16456;2830;0.29100;95430429;0.43136;10600372;0.04791;117;0.05535;1712;0.08296;10598543;0.04791;11084562;0.04733;5;0.06329;843;0.08668;10599524;0.04791;2238356;0.01012;46;0.02176;796;0.03857;2237514;0.01011;2238521;0.00956;0;0.00000;321;0.03301;2238035;0.01012;10133;0.26413;68;0.27984;286;0.13743;9779;0.27134;5436;0.23853;45;0.30201;220;0.18333;5171;0.24117;871;0.02270;118;0.48560;97;0.04661;656;0.01820;531;0.02330;87;0.58389;62;0.05167;382;0.01782;27360;0.71317;57;0.23457;1698;0.81595;25605;0.71046;16823;0.73817;17;0.11409;918;0.76500;15888;0.74101
0;1;0;0;2;0.596;0.054;115180367;0.50941;1390;0.61750;12808;0.58028;115166169;0.50940;115187491;0.48159;59;0.74684;6131;0.58794;115174177;0.50941;97286203;0.43027;727;0.32297;6600;0.29902;97278876;0.43029;109853549;0.45929;12;0.15190;3023;0.28989;97283168;0.43028;11190665;0.04949;100;0.04442;1799;0.08151;11188766;0.04949;11695492;0.04890;7;0.08861;888;0.08516;11189770;0.04949;2447089;0.01082;34;0.01510;865;0.03919;2446190;0.01082;2447231;0.01023;1;0.01266;386;0.03702;2446702;0.01082;10417;0.14647;73;0.22812;307;0.07997;10037;0.14990;5508;0.18353;47;0.28144;227;0.14607;5234;0.18501;587;0.00825;113;0.35313;76;0.01980;398;0.00594;459;0.01529;85;0.50898;55;0.03539;319;0.01128;60115;0.84527;134;0.41875;3456;0.90023;56525;0.84416;24045;0.80118;35;0.20958;1272;0.81853;22738;0.80372
0;0;1;2;0;0.606;0.055;115281543;0.51200;1425;0.62363;13372;0.58304;115266746;0.51199;115289191;0.48577;63;0.70787;6283;0.57940;115275197;0.51200;97670548;0.43379;700;0.30635;6810;0.29693;97663038;0.43380;109408225;0.46099;13;0.14607;3212;0.29620;97667323;0.43379;10139352;0.04503;115;0.05033;1910;0.08328;10137327;0.04503;10567904;0.04453;9;0.10112;972;0.08963;10138371;0.04503;2066906;0.00918;45;0.01969;843;0.03676;2066018;0.00918;2067073;0.00871;4;0.04494;377;0.03477;2066525;0.00918;10471;0.13913;75;0.23292;319;0.06896;10077;0.14331;5541;0.18357;47;0.31973;234;0.15264;5260;0.18453;533;0.00708;111;0.34472;64;0.01383;358;0.00509;426;0.01411;85;0.57823;48;0.03131;293;0.01028;64259;0.85379;136;0.42236;4243;0.91721;59880;0.85160;24218;0.80232;15;0.10204;1251;0.81605;22952;0.80519
0;0;1;0;2;0.604;0.054;115508952;0.51030;1472;0.61436;13472;0.58371;115494008;0.51030;115515844;0.48341;79;0.73832;6070;0.58966;115502803;0.51030;98045454;0.43315;767;0.32012;6978;0.30234;98037709;0.43317;110179776;0.46108;17;0.15888;3089;0.30008;98042348;0.43316;10600333;0.04683;117;0.04883;1815;0.07864;10598401;0.04683;11065022;0.04631;7;0.06542;805;0.07820;10599521;0.04683;2198455;0.00971;40;0.01669;815;0.03531;2197600;0.00971;2198586;0.00920;4;0.03738;330;0.03206;2198121;0.00971;10504;0.11508;79;0.20899;322;0.05992;10103;0.11813;5557;0.16345;51;0.30357;236;0.13777;5270;0.16409;500;0.00548;107;0.28307;61;0.01135;332;0.00388;410;0.01206;81;0.48214;46;0.02685;283;0.00881;80272;0.87944;192;0.50794;4991;0.92873;75089;0.87799;28031;0.82449;36;0.21429;1431;0.83538;26564;0.82710
0;0;0;1;2;0.597;0.054;115340833;0.51038;1338;0.61152;13006;0.58187;115326489;0.51037;115348377;0.48264;43;0.67188;5915;0.58397;115334875;0.51038;97486410;0.43138;692;0.31627;6751;0.30203;97478967;0.43139;110014272;0.46032;10;0.15625;2968;0.29302;97483432;0.43138;10920340;0.04832;117;0.05347;1763;0.07887;10918460;0.04832;11389437;0.04766;7;0.10938;870;0.08589;10919463;0.04832;2241627;0.00992;41;0.01874;832;0.03722;2240754;0.00992;2241803;0.00938;4;0.06250;376;0.03712;2241247;0.00992;10419;0.14701;69;0.21296;312;0.08263;10038;0.15033;5506;0.18567;44;0.27160;229;0.15349;5233;0.18689;585;0.00825;117;0.36111;71;0.01880;397;0.00595;461;0.01555;88;0.54321;53;0.03552;320;0.01143;59869;0.84474;138;0.42593;3393;0.89857;56338;0.84372;23687;0.79878;30;0.18519;1210;0.81099;22447;0.80168
1;2;3;0;0;0.605;0.053;115055102;0.51054;1521;0.62490;13537;0.58609;115040044;0.51053;115062687;0.48358;86;0.76106;6302;0.58974;115048714;0.51053;97286267;0.43169;790;0.32457;6988;0.30255;97278489;0.43171;109383863;0.45971;17;0.15044;3329;0.31153;97282921;0.43170;10668689;0.04734;88;0.03615;1781;0.07711;10666820;0.04734;11143831;0.04683;9;0.07965;750;0.07019;10667930;0.04734;2350531;0.01043;35;0.01438;791;0.03425;2349705;0.01043;2350784;0.00988;1;0.00885;305;0.02854;2350225;0.01043;10490;0.13494;79;0.24765;323;0.06694;10088;0.13897;5550;0.17431;48;0.31169;238;0.14628;5264;0.17513;514;0.00661;107;0.33542;60;0.01244;347;0.00478;417;0.01310;84;0.54545;44;0.02704;289;0.00961;66732;0.85844;133;0.41693;4442;0.92062;62157;0.85625;25872;0.81259;22;0.14286;1345;0.82667;24505;0.81526
1;2;0;3;0;0.597;0.053;113643338;0.51077;1399;0.63447;12244;0.58391;113629695;0.51076;113650656;0.48249;61;0.77215;5934;0.59127;113637343;0.51076;95698705;0.43011;676;0.30658;6336;0.30216;95691693;0.43013;108236935;0.45951;13;0.16456;3009;0.29982;95695683;0.43012;10821604;0.04864;100;0.04535;1634;0.07792;10819870;0.04863;11327849;0.04809;5;0.06329;787;0.07842;10820812;0.04864;2332447;0.01048;30;0.01361;755;0.03601;2331662;0.01048;2332640;0.00990;0;0.00000;306;0.03049;2332141;0.01048;10216;0.24062;71;0.29218;292;0.13267;9853;0.24624;5476;0.22072;45;0.30405;222;0.17976;5209;0.22235;788;0.01856;115;0.47325;91;0.04134;582;0.01455;491;0.01979;87;0.58784;60;0.04858;344;0.01468;31453;0.74082;57;0.23457;1818;0.82599;29578;0.73921;18843;0.75949;16;0.10811;953;0.77166;17874;0.76297
1;2;0;0;3;0.596;0.052;115074083;0.50902;1444;0.62161;13059;0.58545;115059580;0.50901;115081258;0.48085;59;0.74684;6004;0.59416;115068020;0.50901;97162024;0.42978;729;0.31382;6790;0.30440;97154505;0.42980;109922305;0.45930;12;0.15190;2969;0.29381;97159043;0.42979;11314031;0.05005;114;0.04907;1684;0.07550;11312233;0.05004;11800953;0.04931;7;0.08861;796;0.07877;11313228;0.05004;2521776;0.01115;36;0.01550;773;0.03465;2520967;0.01115;2522020;0.01054;1;0.01266;336;0.03325;2521439;0.01115;10444;0.14319;75;0.23511;312;0.08045;10057;0.14631;5530;0.17729;48;0.28743;233;0.14888;5249;0.17818;560;0.00768;111;0.34796;71;0.01831;378;0.00550;437;0.01401;84;0.50299;49;0.03131;304;0.01032;61932;0.84913;133;0.41693;3495;0.90124;58304;0.84819;25224;0.80869;35;0.20958;1283;0.81981;23906;0.81150
1;0;2;3;0;0.605;0.054;115121473;0.51091;1522;0.63180;13573;0.58608;115106378;0.51090;115128565;0.48431;66;0.74157;6279;0.58776;115115128;0.51090;97299030;0.43181;754;0.31299;6980;0.30139;97291296;0.43183;109215630;0.45943;13;0.14607;3284;0.30740;97295733;0.43182;10623741;0.04715;99;0.04110;1810;0.07816;10621832;0.04714;11090265;0.04665;9;0.10112;804;0.07526;10622928;0.04715;2283895;0.01014;34;0.01411;796;0.03437;2283065;0.01013;2284069;0.00961;1;0.01124;316;0.02958;2283578;0.01013;10494;0.13493;79;0.24688;323;0.06799;10092;0.13881;5557;0.17468;50;0.33784;238;0.14931;5269;0.17522;510;0.00656;107;0.33437;60;0.01263;343;0.00472;410;0.01289;82;0.55405;44;0.02760;284;0.00944;66770;0.85851;134;0.41875;4368;0.91939;62268;0.85647;25846;0.81244;16;0.10811;1312;0.82309;24518;0.81534
1;0;2;0;3;0.604;0.053;115224686;0.50932;1498;0.62003;13611;0.58575;115209577;0.50931;115231993;0.48258;59;0.74684;6154;0.59287;115218473;0.50932;97545233;0.43117;777;0.32161;7065;0.30404;97537391;0.43119;109621910;0.45908;12;0.15190;3179;0.30626;97542042;0.43118;10995079;0.04860;110;0.04553;1756;0.07557;10993213;0.04860;11462888;0.04801;7;0.08861;750;0.07225;10994322;0.04860;2466733;0.01090;31;0.01283;805;0.03464;2465897;0.01090;2466951;0.01033;1;0.01266;297;0.02861;2466435;0.01090;10519;0.11318;79;0.21011;324;0.05961;10116;0.11610;5568;0.15825;51;0.30178;239;0.13657;5278;0.15867;485;0.00522;107;0.28457;59;0.01086;319;0.00366;399;0.01134;81;0.47929;43;0.02457;275;0.00827;81940;0.88161;190;0.50532;5052;0.92953;76698;0.88024;29217;0.83041;37;0.21893;1468;0.83886;27712;0.83307
1;0;0;2;3;0.598;0.053;115106901;0.50921;1382;0.61614;13184;0.58479;115092335;0.50920;115114432;0.48217;46;0.71875;5885;0.58968;115100970;0.50921;97154389;0.42979;697;0.31074;6860;0.30428;97146832;0.42981;109360008;0.45807;10;0.15625;2966;0.29719;97151413;0.42980;11303778;0.05001;126;0.05617;1691;0.07501;11301961;0.05000;11783161;0.04936;7;0.10938;786;0.07876;11302985;0.05000;2484069;0.01099;38;0.01694;810;0.03593;2483221;0.01099;2484306;0.01041;1;0.01562;343;0.03437;2483725;0.01099;10443;0.14266;71;0.22118;315;0.08135;10057;0.14573;5529;0.17690;46;0.28395;233;0.15071;5250;0.17768;561;0.00766;115;0.35826;68;0.01756;378;0.00548;438;0.01401;86;0.53086;49;0.03169;303;0.01025;62198;0.84968;135;0.42056;3489;0.90108;58574;0.84879;25288;0.80909;30;0.18519;1264;0.81759;23994;0.81206
0;1;2;3;0;0.609;0.055;115327421;0.51170;1538;0.62699;13484;0.58214;115312399;0.51169;115334965;0.48506;68;0.76404;6550;0.58114;115320803;0.51169;97869610;0.43424;737;0.30045;6926;0.29901;97861947;0.43425;109814364;0.46184;14;0.15730;3335;0.29589;97866261;0.43425;10090949;0.04477;129;0.05259;1893;0.08173;10088927;0.04477;10530966;0.04429;7;0.07865;981;0.08704;10089961;0.04477;2094228;0.00929;49;0.01998;860;0.03713;2093319;0.00929;2094389;0.00881;0;0.00000;405;0.03593;2093823;0.00929;10495;0.13587;80;0.24465;323;0.06657;10092;0.14005;5553;0.17582;50;0.32895;238;0.14269;5265;0.17690;509;0.00659;106;0.32416;60;0.01237;343;0.00476;414;0.01311;82;0.53947;44;0.02638;288;0.00968;66237;0.85754;141;0.43119;4469;0.92106;61627;0.85519;25616;0.81107;20;0.13158;1386;0.83094;24210;0.81343
0;1;2;0;3;0.607;0.054;115417332;0.51016;1488;0.61589;13536;0.58224;115402308;0.51015;115424638;0.48357;63;0.70787;6444;0.58935;115410825;0.51015;97841583;0.43247;776;0.32119;7009;0.30149;97833798;0.43248;109824581;0.46011;13;0.14607;3219;0.29440;97838351;0.43248;10690129;0.04725;111;0.04594;1836;0.07897;10688182;0.04725;11152381;0.04672;9;0.10112;902;0.08249;10689218;0.04725;2290672;0.01012;41;0.01697;867;0.03729;2289764;0.01012;2290811;0.00960;4;0.04494;369;0.03375;2290299;0.01012;10517;0.11351;79;0.20466;325;0.05858;10113;0.11662;5565;0.15875;51;0.29825;239;0.13197;5275;0.15950;487;0.00526;107;0.27720;58;0.01045;322;0.00371;402;0.01147;81;0.47368;43;0.02374;278;0.00841;81646;0.88123;200;0.51813;5165;0.93097;76281;0.87966;29088;0.82978;39;0.22807;1529;0.84428;27520;0.83210
0;1;0;2;3;0.602;0.054;115337412;0.51008;1449;0.61950;13218;0.58203;115322745;0.51007;115344649;0.48278;41;0.74545;6125;0.58872;115331246;0.51008;97547343;0.43140;738;0.31552;6788;0.29890;97539817;0.43142;109859084;0.45982;9;0.16364;3027;0.29095;97544307;0.43141;10919149;0.04829;113;0.04831;1845;0.08124;10917191;0.04829;11401088;0.04772;5;0.09091;886;0.08516;10918258;0.04829;2311988;0.01022;39;0.01667;859;0.03782;2311090;0.01022;2312147;0.00968;0;0.00000;366;0.03518;2311622;0.01022;10455;0.14365;76;0.22823;317;0.07955;10062;0.14697;5534;0.17826;49;0.29341;235;0.14560;5250;0.17940;549;0.00754;110;0.33033;66;0.01656;373;0.00545;433;0.01395;83;0.49701;47;0.02912;303;0.01035;61778;0.84881;147;0.44144;3602;0.90389;58029;0.84758;25078;0.80780;35;0.20958;1332;0.82528;23711;0.81024
0;0;1;2;3;0.607;0.054;115526086;0.51034;1476;0.61577;13609;0.58333;115511001;0.51033;115533710;0.48400;56;0.70886;6079;0.58542;115519951;0.51034;98028693;0.43305;755;0.31498;7023;0.30103;98020915;0.43306;109908096;0.46043;12;0.15190;3120;0.30046;98025561;0.43305;10623085;0.04693;124;0.05173;1866;0.07998;10621095;0.04692;11070610;0.04638;7;0.08861;860;0.08282;10622218;0.04693;2192756;0.00969;42;0.01752;832;0.03566;2191882;0.00968;2192935;0.00919;4;0.05063;325;0.03130;2192427;0.00969;10521;0.11389;78;0.20312;326;0.05924;10117;0.11697;5569;0.16027;50;0.29940;239;0.13382;5280;0.16101;483;0.00523;108;0.28125;57;0.01036;318;0.00368;398;0.01145;82;0.49102;43;0.02408;273;0.00832;81373;0.88088;198;0.51562;5120;0.93040;76055;0.87935;28780;0.82827;35;0.20958;1504;0.84211;27241;0.83067
1;2;3;4;0;0.607;0.054;115146534;0.51088;1587;0.62752;13471;0.58514;115131476;0.51087;115154093;0.48439;86;0.76106;6420;0.58630;115140028;0.51088;97351500;0.43193;801;0.31673;6898;0.29963;97343801;0.43194;109229265;0.45947;17;0.15044;3309;0.30219;97348174;0.43193;10617236;0.04711;104;0.04112;1842;0.08001;10615290;0.04710;11074913;0.04659;9;0.07965;861;0.07863;10616366;0.04710;2272737;0.01008;37;0.01463;811;0.03523;2271889;0.01008;2272914;0.00956;1;0.00885;360;0.03288;2272376;0.01008;10501;0.13305;82;0.25153;321;0.06522;10098;0.13706;5558;0.17055;51;0.33553;236;0.14006;5271;0.17141;503;0.00637;104;0.31902;62;0.01260;337;0.00457;409;0.01255;81;0.53289;46;0.02730;282;0.00917;67921;0.86058;140;0.42945;4539;0.92219;63242;0.85837;26621;0.81690;20;0.13158;1403;0.83264;25198;0.81942
1;2;3;0;4;0.606;0.054;115249150;0.50938;1488;0.61589;13623;0.58621;115234039;0.50937;115256762;0.48279;66;0.74157;6402;0.59520;115242682;0.50937;97637557;0.43154;772;0.31954;7080;0.30466;97629705;0.43155;109640058;0.45926;13;0.14607;3229;0.30020;97634315;0.43154;10912893;0.04823;115;0.04760;1740;0.07487;10911038;0.04823;11376479;0.04765;9;0.10112;802;0.07456;10912082;0.04823;2456070;0.01086;41;0.01697;796;0.03425;2455233;0.01085;2456264;0.01029;1;0.01124;323;0.03003;2455746;0.01085;10526;0.11223;79;0.20789;325;0.05818;10122;0.11526;5573;0.15567;51;0.30000;241;0.13213;5281;0.15621;478;0.00510;107;0.28158;58;0.01038;313;0.00356;394;0.01101;81;0.47647;41;0.02248;272;0.00805;82784;0.88267;194;0.51053;5203;0.93144;77387;0.88118;29833;0.83332;38;0.22353;1542;0.84539;28253;0.83574
