mask_rcnn_X-101-64x4d-FPN;cascade_mask_rcnn_X-101-64x4d-FPN;hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);scnet_X-101-64x4d-FPN;bbox_ap;mask_ap;tp;tp%;tp_s;tp_s%;tp_m;tp_m%;tp_l;tp_l%;tp_2;tp_2%;tp_2_s;tp_2_s%;tp_2_m;tp_2_m%;tp_2_l;tp_2_l%;fp;fp%;fp_s;fp_s%;fp_m;fp_m%;fp_l;fp_l%;fp_2;fp_2%;fp_2_s;fp_2_s%;fp_2_m;fp_2_m%;fp_2_l;fp_2_l%;tn;tn%;tn_s;tn_s%;tn_m;tn_m%;tn_l;tn_l%;tn_2;tn_2%;tn_2_s;tn_2_s%;tn_2_m;tn_2_m%;tn_2_l;tn_2_l%;fn;fn%;fn_s;fn_s%;fn_m;fn_m%;fn_l;fn_l%;fn_2;fn_2%;fn_2_s;fn_2_s%;fn_2_m;fn_2_m%;fn_2_l;fn_2_l%;cg;cg%;cg_s;cg_s%;cg_m;cg_m%;cg_l;cg_l%;c_cg;c_cg%;c_cg_s;c_cg_s%;c_cg_m;c_cg_m%;c_cg_l;c_cg_l%;ig;ig%;ig_s;ig_s%;ig_m;ig_m%;ig_l;ig_l%;c_ig;c_ig%;c_ig_s;c_ig_s%;c_ig_m;c_ig_m%;c_ig_l;c_ig_l%;ng;ng%;ng_s;ng_s%;ng_m;ng_m%;ng_l;ng_l%;c_ng;c_ng%;c_ng_s;c_ng_s%;c_ng_m;c_ng_m%;c_ng_l;c_ng_l%
1;0;0;0;0;0.527;0.465;103708821;0.48047;232;0.58883;4770;0.53171;103703819;0.48047;103712214;0.46300;65;0.65000;3641;0.53006;103705115;0.48047;7728355;0.03580;77;0.19543;891;0.09932;7727387;0.03580;10008683;0.04468;12;0.12000;675;0.09827;7727668;0.03580;94499381;0.43781;63;0.15990;2441;0.27210;94496877;0.43781;100368427;0.44807;15;0.15000;1922;0.27981;94497444;0.43781;9910826;0.04592;22;0.05584;869;0.09687;9909935;0.04591;9913346;0.04426;8;0.08000;631;0.09186;9910187;0.04591;8843;0.63825;12;0.06186;121;0.23359;8710;0.66271;4456;0.56866;7;0.05147;93;0.25341;4356;0.59403;2851;0.20577;8;0.04124;135;0.26062;2708;0.20604;1869;0.23851;4;0.02941;85;0.23161;1780;0.24274;2161;0.15597;174;0.89691;262;0.50579;1725;0.13125;1511;0.19283;125;0.91912;189;0.51499;1197;0.16323
0;1;0;0;0;0.544;0.468;103637494;0.48293;252;0.56629;4579;0.51202;103632663;0.48293;103641302;0.46531;94;0.54651;3714;0.50947;103633686;0.48293;7627845;0.03554;78;0.17528;835;0.09337;7626932;0.03554;10235883;0.04596;35;0.20349;628;0.08615;7627182;0.03554;93929152;0.43769;71;0.15955;2521;0.28190;93926560;0.43770;99448227;0.44649;22;0.12791;2104;0.28861;93927026;0.43769;9407744;0.04384;44;0.09888;1008;0.11271;9406692;0.04384;9410026;0.04225;21;0.12209;844;0.11578;9406879;0.04384;8788;0.64627;15;0.07282;122;0.23372;8651;0.67218;4436;0.57047;12;0.08108;94;0.25405;4330;0.59658;2594;0.19076;20;0.09709;139;0.26628;2435;0.18920;1809;0.23264;16;0.10811;88;0.23784;1705;0.23491;2216;0.16297;171;0.83010;261;0.50000;1784;0.13862;1531;0.19689;120;0.81081;188;0.50811;1223;0.16850
0;0;1;0;0;0.558;0.485;105576327;0.48729;279;0.56364;5177;0.51595;105570871;0.48728;105580476;0.47270;113;0.51364;4169;0.50497;105572045;0.48729;6978729;0.03221;89;0.17980;959;0.09558;6977681;0.03221;8814114;0.03946;41;0.18636;771;0.09339;6977917;0.03221;95527551;0.44091;87;0.17576;2818;0.28085;95524646;0.44091;100381530;0.44942;46;0.20909;2393;0.28985;95525112;0.44091;8579319;0.03960;40;0.08081;1080;0.10763;8578199;0.03959;8581198;0.03842;20;0.09091;923;0.11180;8578376;0.03959;8827;0.67796;17;0.08374;139;0.28958;8671;0.70285;4406;0.60764;11;0.07801;103;0.30564;4292;0.63369;2016;0.15484;17;0.08374;97;0.20208;1902;0.15417;1284;0.17708;9;0.06383;55;0.16320;1220;0.18013;2177;0.16720;169;0.83251;244;0.50833;1764;0.14298;1561;0.21528;121;0.85816;179;0.53116;1261;0.18618
0;0;0;1;0;0.539;0.462;104365076;0.48405;230;0.57500;4211;0.50821;104360635;0.48404;104369107;0.46936;54;0.50943;3244;0.50420;104361778;0.48404;7567449;0.03510;68;0.17000;868;0.10476;7566513;0.03509;9557713;0.04298;18;0.16981;645;0.10025;7566786;0.03510;94458751;0.43810;66;0.16500;2320;0.27999;94456365;0.43811;99218083;0.44619;24;0.22642;1841;0.28614;94456886;0.43810;9218976;0.04276;36;0.09000;887;0.10705;9218053;0.04276;9221441;0.04147;10;0.09434;704;0.10942;9218262;0.04276;8701;0.67397;13;0.06533;116;0.24576;8572;0.70038;4305;0.60583;9;0.06522;88;0.26586;4208;0.63402;1906;0.14764;13;0.06533;89;0.18856;1804;0.14740;1139;0.16029;6;0.04348;49;0.14804;1084;0.16333;2303;0.17839;173;0.86935;267;0.56568;1863;0.15222;1662;0.23389;123;0.89130;194;0.58610;1345;0.20265
0;0;0;0;1;0.537;0.472;104659527;0.48722;228;0.54028;4678;0.51514;104654621;0.48722;104663470;0.47024;65;0.45775;3841;0.51098;104655621;0.48722;7016594;0.03266;64;0.15166;895;0.09856;7015635;0.03266;9094361;0.04086;28;0.19718;684;0.09099;7015882;0.03266;94459231;0.43973;87;0.20616;2512;0.27662;94456632;0.43974;100140506;0.44992;36;0.25352;2153;0.28642;94457042;0.43974;8675097;0.04038;43;0.10190;996;0.10968;8674058;0.04038;8676830;0.03898;13;0.09155;839;0.11161;8674245;0.04038;8692;0.66708;14;0.06829;123;0.26170;8555;0.69243;4347;0.60602;11;0.07914;93;0.28267;4243;0.63281;2026;0.15549;19;0.09268;87;0.18511;1920;0.15540;1206;0.16813;7;0.05036;47;0.14286;1152;0.17181;2312;0.17744;172;0.83902;260;0.55319;1880;0.15217;1620;0.22585;121;0.87050;189;0.57447;1310;0.19538
