mask_rcnn_X-101-64x4d-FPN;cascade_mask_rcnn_X-101-64x4d-FPN;hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);scnet_X-101-64x4d-FPN;bbox_ap;mask_ap;tp;tp%;tp_s;tp_s%;tp_m;tp_m%;tp_l;tp_l%;tp_2;tp_2%;tp_2_s;tp_2_s%;tp_2_m;tp_2_m%;tp_2_l;tp_2_l%;fp;fp%;fp_s;fp_s%;fp_m;fp_m%;fp_l;fp_l%;fp_2;fp_2%;fp_2_s;fp_2_s%;fp_2_m;fp_2_m%;fp_2_l;fp_2_l%;tn;tn%;tn_s;tn_s%;tn_m;tn_m%;tn_l;tn_l%;tn_2;tn_2%;tn_2_s;tn_2_s%;tn_2_m;tn_2_m%;tn_2_l;tn_2_l%;fn;fn%;fn_s;fn_s%;fn_m;fn_m%;fn_l;fn_l%;fn_2;fn_2%;fn_2_s;fn_2_s%;fn_2_m;fn_2_m%;fn_2_l;fn_2_l%;cg;cg%;cg_s;cg_s%;cg_m;cg_m%;cg_l;cg_l%;c_cg;c_cg%;c_cg_s;c_cg_s%;c_cg_m;c_cg_m%;c_cg_l;c_cg_l%;ig;ig%;ig_s;ig_s%;ig_m;ig_m%;ig_l;ig_l%;c_ig;c_ig%;c_ig_s;c_ig_s%;c_ig_m;c_ig_m%;c_ig_l;c_ig_l%;ng;ng%;ng_s;ng_s%;ng_m;ng_m%;ng_l;ng_l%;c_ng;c_ng%;c_ng_s;c_ng_s%;c_ng_m;c_ng_m%;c_ng_l;c_ng_l%
0;1;0;2;0;0.558;0.443;100418630;0.47411;168;0.56757;3465;0.49550;100414997;0.47411;100421667;0.46260;77;0.52027;3101;0.50137;100415452;0.47411;5535674;0.02614;57;0.19257;533;0.07622;5535084;0.02613;7178194;0.03307;33;0.22297;459;0.07421;5535182;0.02613;94504485;0.44619;44;0.14865;2152;0.30774;94502289;0.44620;98136794;0.45207;20;0.13514;1875;0.30315;94502590;0.44619;11344250;0.05356;27;0.09122;843;0.12055;11343380;0.05356;11346180;0.05227;18;0.12162;750;0.12126;11343482;0.05356;8330;0.59074;10;0.00568;95;0.21253;8225;0.69158;4115;0.52023;7;0.00706;73;0.22741;4035;0.61164;3097;0.21963;1575;0.89438;64;0.14318;1458;0.12259;1943;0.24564;860;0.86694;39;0.12150;1044;0.15825;2674;0.18963;176;0.09994;288;0.64430;2210;0.18582;1852;0.23413;125;0.12601;209;0.65109;1518;0.23010
0;1;0;0;2;0.551;0.453;101001436;0.47606;173;0.53894;3552;0.49272;100997711;0.47606;101004604;0.46298;70;0.52632;3124;0.49446;100998242;0.47606;5357076;0.02525;52;0.16199;547;0.07588;5356477;0.02525;7030930;0.03223;29;0.21805;473;0.07487;5356574;0.02525;94833345;0.44699;59;0.18380;2211;0.30670;94831075;0.44699;99156891;0.45451;20;0.15038;1937;0.30658;94831388;0.44699;10969242;0.05170;37;0.11526;899;0.12471;10968306;0.05170;10971467;0.05029;14;0.10526;784;0.12409;10968444;0.05170;8385;0.60389;10;0.00713;98;0.21826;8277;0.68786;4154;0.53086;7;0.00836;75;0.23220;4072;0.61095;2881;0.20749;1217;0.86743;66;0.14699;1598;0.13280;1858;0.23744;705;0.84229;41;0.12693;1112;0.16684;2619;0.18862;176;0.12545;285;0.63474;2158;0.17934;1813;0.23169;125;0.14934;207;0.64087;1481;0.22221
0;0;1;2;0;0.559;0.458;102152386;0.47680;187;0.57012;4057;0.49591;102148142;0.47680;102155656;0.46664;77;0.49359;3487;0.49419;102148822;0.47680;5345000;0.02495;60;0.18293;672;0.08214;5344268;0.02495;6629605;0.03028;32;0.20513;559;0.07922;5344409;0.02495;95906100;0.44764;61;0.18598;2460;0.30070;95903579;0.44765;99286353;0.45353;34;0.21795;2144;0.30385;95903922;0.44765;10843734;0.05061;20;0.06098;992;0.12126;10842722;0.05061;10845591;0.04954;13;0.08333;866;0.12273;10842855;0.05061;8476;0.62767;11;0.00839;113;0.25223;8352;0.71111;4178;0.56156;9;0.01324;85;0.26562;4084;0.63416;2500;0.18513;1125;0.85812;65;0.14509;1310;0.11154;1473;0.19798;548;0.80588;38;0.11875;887;0.13773;2528;0.18720;175;0.13349;270;0.60268;2083;0.17735;1789;0.24046;123;0.18088;197;0.61562;1469;0.22811
0;0;1;0;2;0.558;0.463;102340246;0.47870;165;0.52716;4004;0.49591;102336077;0.47870;102343676;0.46731;47;0.41228;3450;0.49748;102336749;0.47870;5212649;0.02438;54;0.17252;635;0.07865;5211960;0.02438;6638990;0.03031;26;0.22807;521;0.07513;5212102;0.02438;95678310;0.44754;63;0.20128;2419;0.29960;95675828;0.44754;99463761;0.45416;31;0.27193;2105;0.30353;95676174;0.44754;10557606;0.04938;31;0.09904;1016;0.12584;10556559;0.04938;10559196;0.04821;10;0.08772;859;0.12386;10556737;0.04938;8476;0.62995;10;0.00823;112;0.25225;8354;0.70821;4194;0.56630;8;0.01294;84;0.26498;4102;0.63391;2451;0.18216;1029;0.84691;61;0.13739;1361;0.11538;1439;0.19430;486;0.78641;35;0.11041;918;0.14186;2528;0.18789;176;0.14486;271;0.61036;2081;0.17642;1773;0.23940;124;0.20065;198;0.62461;1451;0.22423
0;0;0;1;2;0.547;0.446;101008615;0.47682;131;0.58744;3176;0.49172;101005308;0.47682;101011788;0.46637;7;0.87500;2780;0.49812;101005828;0.47682;5114623;0.02414;35;0.15695;519;0.08035;5114069;0.02414;6419946;0.02964;1;0.12500;440;0.07884;5114182;0.02414;94847783;0.44774;33;0.14798;1979;0.30639;94845771;0.44774;98292122;0.45381;0;0.00000;1684;0.30174;94846099;0.44774;10866915;0.05130;24;0.10762;785;0.12154;10866106;0.05130;10868878;0.05018;0;0.00000;677;0.12130;10866238;0.05130;8212;0.61288;7;0.00506;91;0.21362;8114;0.70009;3966;0.54077;5;0.00678;66;0.21359;3895;0.61953;2395;0.17874;1197;0.86551;43;0.10094;1155;0.09965;1367;0.18639;606;0.82114;27;0.08738;734;0.11675;2792;0.20837;179;0.12943;292;0.68545;2321;0.20026;2001;0.27284;127;0.17209;216;0.69903;1658;0.26372
1;2;3;0;0;0.553;0.461;100207532;0.46782;209;0.58056;4074;0.49750;100203249;0.46782;100210106;0.45843;118;0.55660;3537;0.49796;100203877;0.46782;4712166;0.02200;60;0.16667;648;0.07913;4711458;0.02200;5949736;0.02722;37;0.17453;540;0.07602;4711589;0.02200;96581775;0.45089;60;0.16667;2447;0.29882;96579268;0.45090;99733215;0.45624;35;0.16509;2126;0.29931;96579614;0.45090;12700952;0.05929;31;0.08611;1020;0.12456;12699901;0.05929;12702854;0.05811;22;0.10377;900;0.12671;12700030;0.05929;8665;0.65999;12;0.05941;111;0.22934;8542;0.68649;4322;0.58366;8;0.05556;85;0.24148;4229;0.61210;2125;0.16186;16;0.07921;101;0.20868;2008;0.16138;1438;0.19419;12;0.08333;70;0.19886;1356;0.19627;2339;0.17816;174;0.86139;272;0.56198;1893;0.15213;1645;0.22215;124;0.86111;197;0.55966;1324;0.19163
1;2;0;3;0;0.550;0.450;99975095;0.46628;186;0.58125;4045;0.49668;99970864;0.46628;99977553;0.45686;95;0.55233;3427;0.49826;99971573;0.46628;4929938;0.02299;60;0.18750;620;0.07613;4929258;0.02299;6226468;0.02845;36;0.20930;504;0.07328;4929398;0.02299;96435730;0.44977;45;0.14062;2481;0.30464;96433204;0.44978;99561596;0.45496;21;0.12209;2093;0.30430;96433616;0.44978;13068098;0.06095;29;0.09062;998;0.12254;13067071;0.06095;13069971;0.05973;20;0.11628;854;0.12416;13067224;0.06095;8631;0.65981;11;0.05419;110;0.22495;8510;0.68690;4301;0.58422;8;0.05517;84;0.24138;4209;0.61275;2077;0.15878;17;0.08374;106;0.21677;1954;0.15772;1395;0.18949;13;0.08966;66;0.18966;1316;0.19159;2373;0.18141;175;0.86207;273;0.55828;1925;0.15538;1666;0.22630;124;0.85517;198;0.56897;1344;0.19566
1;2;0;0;3;0.548;0.459;100409532;0.46805;190;0.55072;4046;0.49396;100405296;0.46805;100412090;0.45755;87;0.55414;3517;0.49417;100405928;0.46805;4775852;0.02226;55;0.15942;649;0.07923;4775148;0.02226;6092923;0.02776;32;0.20382;546;0.07672;4775274;0.02226;96646212;0.45050;60;0.17391;2466;0.30106;96643686;0.45051;100252881;0.45682;21;0.13376;2141;0.30083;96644050;0.45051;12697456;0.05919;40;0.11594;1030;0.12575;12696386;0.05918;12699422;0.05787;17;0.10828;913;0.12828;12696526;0.05919;8658;0.65855;11;0.05392;111;0.22934;8536;0.68513;4318;0.58359;8;0.05479;85;0.24425;4225;0.61188;2143;0.16300;18;0.08824;101;0.20868;2024;0.16245;1432;0.19354;14;0.09589;66;0.18966;1352;0.19580;2346;0.17844;175;0.85784;272;0.56198;1899;0.15242;1649;0.22287;124;0.84932;197;0.56609;1328;0.19232
1;0;2;3;0;0.559;0.462;100814574;0.46678;264;0.57391;4523;0.49378;100809787;0.46678;100817305;0.45877;133;0.53629;3933;0.49298;100810508;0.46678;4632529;0.02145;75;0.16304;752;0.08210;4631702;0.02145;5639342;0.02566;38;0.15323;630;0.07897;4631861;0.02145;97484132;0.45136;86;0.18696;2744;0.29956;97481302;0.45136;100249830;0.45618;54;0.21774;2404;0.30133;97481674;0.45136;13048793;0.06042;35;0.07609;1141;0.12456;13047617;0.06041;13050849;0.05939;23;0.09274;1011;0.12672;13047759;0.06041;8783;0.67411;15;0.07500;126;0.25873;8642;0.70021;4397;0.60126;11;0.07746;93;0.26724;4293;0.62920;2025;0.15542;14;0.07000;104;0.21355;1907;0.15451;1346;0.18406;10;0.07042;66;0.18966;1270;0.18614;2221;0.17047;171;0.85500;257;0.52772;1793;0.14528;1570;0.21469;121;0.85211;189;0.54310;1260;0.18467
1;0;2;0;3;0.557;0.468;100956258;0.46851;248;0.53913;4481;0.49128;100951529;0.46851;100958954;0.45930;101;0.52880;3892;0.48944;100952265;0.46851;4550553;0.02112;74;0.16087;729;0.07993;4549750;0.02112;5689709;0.02588;22;0.11518;609;0.07658;4549922;0.02112;97335099;0.45171;89;0.19348;2729;0.29920;97332281;0.45171;100519071;0.45730;45;0.23560;2418;0.30407;97332636;0.45171;12641149;0.05866;49;0.10652;1182;0.12959;12639918;0.05866;12643018;0.05752;23;0.12042;1033;0.12990;12640093;0.05866;8781;0.67066;15;0.07389;126;0.26415;8640;0.69604;4402;0.60087;11;0.07746;93;0.27193;4298;0.62818;2089;0.15955;17;0.08374;94;0.19706;1978;0.15935;1359;0.18550;10;0.07042;60;0.17544;1289;0.18840;2223;0.16979;171;0.84236;257;0.53878;1795;0.14461;1565;0.21362;121;0.85211;189;0.55263;1255;0.18343
1;0;0;2;3;0.550;0.454;100326055;0.46734;155;0.55160;4038;0.49208;100321862;0.46734;100328662;0.45859;31;0.46970;3423;0.49139;100322601;0.46734;4545010;0.02117;51;0.18149;657;0.08006;4544302;0.02117;5653382;0.02584;17;0.25758;537;0.07709;4544456;0.02117;96823938;0.45103;46;0.16370;2493;0.30380;96821399;0.45103;99814083;0.45624;13;0.19697;2118;0.30405;96821807;0.45103;12979314;0.06046;29;0.10320;1018;0.12406;12978267;0.06046;12981188;0.05934;5;0.07576;888;0.12748;12978421;0.06046;8665;0.66860;9;0.04545;114;0.24255;8542;0.69492;4300;0.59573;6;0.04317;84;0.24926;4210;0.62444;1956;0.15093;12;0.06061;87;0.18511;1857;0.15107;1251;0.17332;7;0.05036;55;0.16320;1189;0.17636;2339;0.18048;177;0.89394;269;0.57234;1893;0.15400;1667;0.23095;126;0.90647;198;0.58754;1343;0.19920
