hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;detectors_htc_r101_20e_coco;cascade_mask_rcnn_X-101-64x4d-FPN;cascade_mask_rcnn_x101_32x4d_fpn_dconv_c3-c5_1x_coco;gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);tp%;tp_s%;tp_m%;tp_l%;fp%;fp_s%;fp_m%;fp_l%;tn%;tn_s%;tn_m%;tn_l%;fn%;fn_s%;fn_m%;fn_l%;oa_full;oa_correct;p_full;p_correct;r_full;r_correct;f1_full;f1_correct;iou_full;iou_correct;cg%;cg_s%;cg_m%;cg_l%;ng%;ng_s%;ng_m%;ng_l%;tcg%;tcg_s%;tcg_m%;tcg_l%;tng%;tng_s%;tng_m%;tng_l%;tig%;tig_s%;tig_m%;tig_l%;ugr11%;ugr11_s%;ugr11_m%;ugr11_l%;ugr31%;ugr31_s%;ugr31_m%;ugr31_l%;ugr13%;ugr13_s%;ugr13_m%;ugr13_l%
0;1;0;2;0;0.45596;0.47222;0.48202;0.45567;0.03921;0.22222;0.09441;0.03856;0.44092;0.29167;0.31307;0.44237;0.06391;0.01389;0.11049;0.06340;0.62416;0.89688;0.64125;0.92142;0.60882;0.87483;0.62142;0.89293;0.56533;0.81234;0.74733;0.01105;0.39286;0.76784;0.25267;0.98895;0.60714;0.23216;0.69593;0.01075;0.32714;0.71632;0.23529;0.96237;0.50558;0.21659;0.06878;0.02688;0.16729;0.06710;0.43693;92.00000;2.05682;0.39603;1.11311;271.00000;5.14773;1.00075;0.63459;97.00000;3.07955;0.58338
0;1;0;0;2;0.45563;nan;0.48210;0.45536;0.03875;nan;0.08859;0.03824;0.44097;nan;0.31886;0.44221;0.06465;nan;0.11045;0.06419;0.62332;0.89660;0.64106;0.92212;0.60726;0.87350;0.62053;0.89259;0.56439;0.81183;0.74603;0.00000;0.37500;0.76676;0.25397;1.00000;0.62500;0.23324;0.69520;0.00000;0.30916;0.71587;0.23666;0.97838;0.51527;0.21775;0.06814;0.02162;0.17557;0.06638;0.43843;inf;2.23457;0.39691;1.11928;inf;5.56790;1.00528;0.63445;inf;3.37037;0.58236
0;0;1;2;0;0.45468;0.45641;0.48270;0.45439;0.03993;0.22981;0.08142;0.03944;0.44051;0.22564;0.32013;0.44183;0.06488;0.08814;0.11576;0.06434;0.61909;0.89519;0.63610;0.91979;0.60370;0.87294;0.61625;0.89109;0.55969;0.80930;0.74650;0.01093;0.37838;0.76735;0.25350;0.98907;0.62162;0.23265;0.69157;0.01064;0.31111;0.71221;0.23485;0.96277;0.51111;0.21593;0.07358;0.02660;0.17778;0.07186;0.44599;93.00000;2.21429;0.40407;1.12517;274.00000;5.50000;1.01043;0.65879;98.00000;3.35714;0.60586
0;0;1;0;2;0.45428;0.47927;0.48723;0.45397;0.03947;0.23675;0.08374;0.03899;0.44079;0.18355;0.31470;0.44205;0.06545;0.10043;0.11433;0.06499;0.61789;0.89508;0.63556;0.92067;0.60184;0.87182;0.61501;0.89090;0.55852;0.80907;0.74093;0.01639;0.34597;0.76173;0.25907;0.98361;0.65403;0.23827;0.69033;0.01613;0.28968;0.71067;0.24138;0.96774;0.54762;0.22230;0.06830;0.01613;0.16270;0.06703;0.44859;61.00000;2.45205;0.40713;1.14790;181.00000;6.23288;1.03275;0.64646;63.00000;3.57534;0.59578
0;0;0;1;2;0.45543;0.47500;0.48238;0.45516;0.04260;0.03750;0.09324;0.04210;0.43814;0.35000;0.31585;0.43938;0.06383;0.13750;0.10854;0.06337;0.62132;0.89357;0.63642;0.91529;0.60820;0.87470;0.61870;0.88980;0.56136;0.80734;0.75281;0.01093;0.37209;0.77377;0.24719;0.98907;0.62791;0.22623;0.69532;0.01064;0.29963;0.71622;0.22832;0.96277;0.50562;0.20940;0.07636;0.02660;0.19476;0.07438;0.43819;93.00000;2.33750;0.39621;1.09491;274.00000;5.71250;0.98095;0.65783;98.00000;3.63750;0.60391
1;2;3;0;0;0.45482;0.51528;0.48443;0.45450;0.03463;0.26667;0.07301;0.03418;0.44317;0.10278;0.32388;0.44449;0.06738;0.11528;0.11868;0.06684;0.61636;0.89799;0.63816;0.92976;0.59628;0.86873;0.61348;0.89379;0.55846;0.81363;0.72701;0.01093;0.36697;0.74721;0.27299;0.98907;0.63303;0.25279;0.68638;0.01081;0.31621;0.70629;0.25773;0.97838;0.54545;0.23895;0.05589;0.01081;0.13834;0.05475;0.45692;91.50000;2.16250;0.41584;1.20791;272.50000;5.61250;1.09248;0.61978;93.50000;3.03750;0.57088
1;2;0;3;0;0.45421;0.47222;0.48065;0.45391;0.03491;0.27778;0.07717;0.03438;0.44289;0.22222;0.32277;0.44426;0.06800;0.02778;0.11942;0.06744;0.62143;0.89710;0.64360;0.92910;0.60089;0.86744;0.61839;0.89270;0.56244;0.81193;0.73527;0.01099;0.38393;0.75557;0.26473;0.98901;0.61607;0.24443;0.69272;0.01075;0.33205;0.71275;0.24941;0.96774;0.53282;0.23058;0.05787;0.02151;0.13514;0.05667;0.44359;92.00000;2.01163;0.40301;1.16368;272.00000;5.22093;1.05003;0.61068;96.00000;2.82558;0.56202
1;2;0;0;3;0.45405;0.55556;0.48249;0.45375;0.03436;0.33333;0.07718;0.03389;0.44310;0.05556;0.32055;0.44439;0.06849;0.05556;0.11978;0.06798;0.61762;0.89715;0.64028;0.93006;0.59648;0.86645;0.61453;0.89266;0.55892;0.81189;0.73007;0.00552;0.36239;0.75043;0.26993;0.99448;0.63761;0.24957;0.68842;0.00546;0.30739;0.70871;0.25453;0.98361;0.54086;0.23569;0.05705;0.01093;0.15175;0.05560;0.45259;182.00000;2.25316;0.41102;1.19204;542.00000;5.77215;1.07614;0.61833;186.00000;3.24051;0.56793
1;0;2;3;0;0.45331;0.47778;0.48339;0.45300;0.03560;0.19167;0.07462;0.03516;0.44269;0.24028;0.32175;0.44396;0.06841;0.09028;0.12024;0.06788;0.61657;0.89600;0.63847;0.92783;0.59621;0.86641;0.61348;0.89150;0.55735;0.80995;0.73360;0.01093;0.36073;0.75422;0.26640;0.98907;0.63927;0.24578;0.68814;0.01075;0.30620;0.70847;0.24989;0.97312;0.54264;0.23087;0.06197;0.01613;0.15116;0.06066;0.45320;92.00000;2.26582;0.41150;1.17948;273.00000;5.81013;1.06326;0.63332;95.00000;3.25316;0.58275
1;0;2;0;3;0.45307;0.49352;0.48297;0.45278;0.03502;0.20278;0.07388;0.03460;0.44280;0.20185;0.32184;0.44400;0.06910;0.10185;0.12131;0.06861;0.61438;0.89587;0.63697;0.92882;0.59331;0.86516;0.61123;0.89127;0.55526;0.80967;0.72766;0.01639;0.33491;0.74822;0.27234;0.98361;0.66509;0.25178;0.68579;0.01613;0.28629;0.70612;0.25667;0.96774;0.56855;0.23761;0.05754;0.01613;0.14516;0.05627;0.45817;61.00000;2.49296;0.41619;1.20671;181.00000;6.46479;1.08921;0.62599;63.00000;3.50704;0.57557
1;0;0;2;3;0.45336;0.50185;0.48268;0.45305;0.03646;0.12778;0.08402;0.03595;0.44185;0.26019;0.31691;0.44317;0.06833;0.11019;0.11638;0.06783;0.62138;0.89521;0.64291;0.92623;0.60139;0.86642;0.61828;0.89075;0.56140;0.80880;0.73842;0.01648;0.36406;0.75891;0.26158;0.98352;0.63594;0.24109;0.69411;0.01622;0.30502;0.71464;0.24588;0.96757;0.53282;0.22702;0.06001;0.01622;0.16216;0.05834;0.44069;60.66667;2.27848;0.39931;1.14916;180.00000;5.77215;1.03466;0.61360;62.66667;3.34177;0.56260
0;1;2;3;0;0.45284;0.51282;0.48283;0.45254;0.03407;0.35897;0.07583;0.03362;0.44372;0.07692;0.32252;0.44498;0.06936;0.05128;0.11883;0.06887;0.61223;0.89656;0.63549;0.93063;0.59058;0.86486;0.60912;0.89201;0.55362;0.81073;0.72265;0.00546;0.35321;0.74306;0.27735;0.99454;0.64679;0.25694;0.68286;0.00529;0.30924;0.70302;0.26208;0.96296;0.56627;0.24309;0.05506;0.03175;0.12450;0.05389;0.46443;188.00000;2.23377;0.42244;1.23202;552.00000;5.89610;1.11401;0.62571;200.00000;3.03896;0.57575
0;1;2;0;3;0.45262;0.51891;0.48619;0.45230;0.03359;0.30481;0.07387;0.03316;0.44389;0.08814;0.32027;0.44509;0.06990;0.08814;0.11966;0.06945;0.61094;0.89651;0.63473;0.93141;0.58867;0.86382;0.60776;0.89184;0.55234;0.81051;0.72042;0.01093;0.32701;0.74092;0.27958;0.98907;0.67299;0.25908;0.68147;0.01081;0.28163;0.70172;0.26446;0.97838;0.57959;0.24537;0.05407;0.01081;0.13878;0.05291;0.46741;91.50000;2.55072;0.42506;1.24356;272.50000;6.66667;1.12440;0.62609;93.50000;3.53623;0.57585
0;1;0;2;3;0.45319;nan;0.47724;0.45295;0.03505;nan;0.08864;0.03452;0.44248;nan;0.31770;0.44372;0.06928;nan;0.11642;0.06882;0.61632;0.89567;0.63913;0.92882;0.59517;0.86494;0.61323;0.89118;0.55704;0.80953;0.72961;0.00000;0.35648;0.75010;0.27039;1.00000;0.64352;0.24990;0.68811;0.00000;0.30435;0.70853;0.25501;0.97838;0.54941;0.23605;0.05688;0.02162;0.14625;0.05542;0.45326;inf;2.28571;0.41138;1.19446;inf;5.89610;1.07770;0.61859;inf;3.24675;0.56781
0;0;1;2;3;0.45207;0.45641;0.48602;0.45177;0.03553;0.22981;0.07623;0.03512;0.44276;0.22564;0.31882;0.44392;0.06963;0.08814;0.11893;0.06919;0.61192;0.89483;0.63434;0.92763;0.59076;0.86390;0.60863;0.89003;0.55226;0.80760;0.72692;0.01093;0.32857;0.74759;0.27308;0.98907;0.67143;0.25241;0.68383;0.01075;0.27823;0.70432;0.25690;0.97312;0.56855;0.23780;0.05927;0.01613;0.15323;0.05788;0.46234;92.00000;2.59420;0.41981;1.21368;273.00000;6.68116;1.09507;0.63569;95.00000;3.69565;0.58418
1;2;3;4;0;0.45155;0.55556;0.47686;0.45130;0.03197;0.33333;0.07065;0.03156;0.44472;0.05556;0.32895;0.44589;0.07175;0.05556;0.12353;0.07125;0.60859;0.89628;0.63448;0.93439;0.58421;0.86037;0.60524;0.89134;0.54983;0.80973;0.71551;0.00546;0.34259;0.73579;0.28449;0.99454;0.65741;0.26421;0.67902;0.00535;0.30081;0.69908;0.26999;0.97326;0.57724;0.25103;0.05099;0.02139;0.12195;0.04989;0.47270;186.00000;2.32432;0.43046;1.26793;550.00000;6.16216;1.14864;0.62288;194.00000;3.13514;0.57321
1;2;3;0;4;0.45164;0.54028;0.47963;0.45137;0.03151;0.27917;0.07042;0.03110;0.44463;0.09028;0.32766;0.44576;0.07222;0.09028;0.12229;0.07177;0.60571;0.89627;0.63207;0.93529;0.58092;0.85960;0.60239;0.89137;0.54727;0.80980;0.71142;0.01093;0.31905;0.73170;0.28858;0.98907;0.68095;0.26830;0.67580;0.01081;0.27686;0.69592;0.27413;0.97838;0.59091;0.25517;0.05007;0.01081;0.13223;0.04891;0.47972;91.50000;2.61194;0.43696;1.29099;272.50000;6.88060;1.17031;0.62789;93.50000;3.56716;0.57752
1;2;0;3;4;0.45168;0.55556;0.47842;0.45141;0.03227;0.33333;0.07465;0.03182;0.44409;0.05556;0.32409;0.44531;0.07195;0.05556;0.12284;0.07146;0.61277;0.89577;0.63877;0.93377;0.58829;0.85998;0.60941;0.89086;0.55340;0.80898;0.72089;0.00549;0.34722;0.74121;0.27911;0.99451;0.65278;0.25879;0.68407;0.00543;0.30120;0.70423;0.26486;0.98370;0.56627;0.24588;0.05107;0.01087;0.13253;0.04989;0.46184;183.00000;2.32000;0.41999;1.23620;545.00000;6.08000;1.11829;0.61115;187.00000;3.20000;0.56168
1;0;2;3;4;0.45085;0.47778;0.48039;0.45058;0.03270;0.19167;0.07062;0.03233;0.44423;0.24028;0.32438;0.44535;0.07221;0.09028;0.12461;0.07174;0.60860;0.89508;0.63434;0.93295;0.58422;0.85923;0.60514;0.89000;0.54909;0.80756;0.71810;0.01093;0.32381;0.73854;0.28190;0.98907;0.67619;0.26146;0.67993;0.01075;0.28099;0.70011;0.26691;0.97312;0.58678;0.24785;0.05315;0.01613;0.13223;0.05204;0.47073;92.00000;2.55882;0.42835;1.25585;273.00000;6.73529;1.13639;0.62708;95.00000;3.50000;0.57700
0;1;2;3;4;0.45053;0.51282;0.47864;0.45028;0.03159;0.35897;0.07283;0.03118;0.44496;0.07692;0.32488;0.44607;0.07291;0.05128;0.12365;0.07247;0.60402;0.89550;0.63066;0.93499;0.57880;0.85811;0.60057;0.89039;0.54511;0.80817;0.71049;0.00546;0.31905;0.73084;0.28951;0.99454;0.68095;0.26916;0.67451;0.00535;0.28033;0.69458;0.27484;0.97326;0.59833;0.25581;0.05065;0.02139;0.12134;0.04961;0.48256;186.00000;2.56716;0.43972;1.29751;550.00000;6.83582;1.17631;0.63275;194.00000;3.43284;0.58255
1;2;3;4;5;0.44959;0.55556;0.47620;0.44934;0.03000;0.33333;0.07001;0.02961;0.44568;0.05556;0.32965;0.44673;0.07474;0.05556;0.12414;0.07432;0.60056;0.89526;0.62918;0.93793;0.57338;0.85474;0.59696;0.88989;0.54163;0.80741;0.70437;0.00546;0.31100;0.72460;0.29563;0.99454;0.68900;0.27540;0.67082;0.00541;0.27311;0.69081;0.28155;0.98378;0.60504;0.26255;0.04763;0.01081;0.12185;0.04664;0.49071;184.00000;2.66154;0.44757;1.33013;548.00000;7.09231;1.20771;0.63272;188.00000;3.55385;0.58259
