mask_rcnn_X-101-64x4d-FPN;cascade_mask_rcnn_X-101-64x4d-FPN;hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);scnet_X-101-64x4d-FPN;bbox_ap;mask_ap;tp;tp%;tp_s;tp_s%;tp_m;tp_m%;tp_l;tp_l%;tp_2;tp_2%;tp_2_s;tp_2_s%;tp_2_m;tp_2_m%;tp_2_l;tp_2_l%;fp;fp%;fp_s;fp_s%;fp_m;fp_m%;fp_l;fp_l%;fp_2;fp_2%;fp_2_s;fp_2_s%;fp_2_m;fp_2_m%;fp_2_l;fp_2_l%;tn;tn%;tn_s;tn_s%;tn_m;tn_m%;tn_l;tn_l%;tn_2;tn_2%;tn_2_s;tn_2_s%;tn_2_m;tn_2_m%;tn_2_l;tn_2_l%;fn;fn%;fn_s;fn_s%;fn_m;fn_m%;fn_l;fn_l%;fn_2;fn_2%;fn_2_s;fn_2_s%;fn_2_m;fn_2_m%;fn_2_l;fn_2_l%;cg;cg%;cg_s;cg_s%;cg_m;cg_m%;cg_l;cg_l%;c_cg;c_cg%;c_cg_s;c_cg_s%;c_cg_m;c_cg_m%;c_cg_l;c_cg_l%;ig;ig%;ig_s;ig_s%;ig_m;ig_m%;ig_l;ig_l%;c_ig;c_ig%;c_ig_s;c_ig_s%;c_ig_m;c_ig_m%;c_ig_l;c_ig_l%;ng;ng%;ng_s;ng_s%;ng_m;ng_m%;ng_l;ng_l%;c_ng;c_ng%;c_ng_s;c_ng_s%;c_ng_m;c_ng_m%;c_ng_l;c_ng_l%
0;1;0;2;0;0.597;0.507;106892294;0.48404;1342;0.57058;10897;0.52049;106880055;0.48404;106896831;0.46505;343;0.58136;7476;0.52105;106884475;0.48404;10699005;0.04845;458;0.19473;2905;0.13876;10695642;0.04844;13496712;0.05872;103;0.17458;1814;0.12643;10697088;0.04844;95014966;0.43026;377;0.16029;5030;0.24026;95009559;0.43028;101239293;0.44043;108;0.18305;3619;0.25223;95011239;0.43027;8227371;0.03726;175;0.07440;2104;0.10050;8225092;0.03725;8229728;0.03580;36;0.06102;1439;0.10029;8225896;0.03725;10135;0.26418;78;0.15789;291;0.09485;9766;0.28062;5442;0.23879;54;0.19355;224;0.12181;5164;0.24981;27360;0.71317;308;0.62348;2685;0.87516;24367;0.70016;16823;0.73817;147;0.52688;1557;0.84666;15119;0.73138;869;0.02265;108;0.21862;92;0.02999;669;0.01922;525;0.02304;78;0.27957;58;0.03154;389;0.01882
0;1;0;0;2;0.596;0.513;109188863;0.48499;1499;0.57279;11792;0.52575;109175572;0.48498;109193633;0.46616;304;0.57036;8641;0.53548;109179918;0.48498;10603988;0.04710;569;0.21742;3262;0.14544;10600157;0.04709;13142971;0.05611;117;0.21951;2050;0.12704;10601821;0.04709;97141790;0.43148;389;0.14864;5252;0.23416;97136149;0.43150;103698505;0.44270;79;0.14822;3938;0.24404;97137773;0.43149;8202571;0.03643;160;0.06114;2123;0.09465;8200288;0.03643;8204533;0.03503;33;0.06191;1508;0.09345;8201030;0.03643;10419;0.14650;90;0.12000;313;0.05111;10016;0.15591;5508;0.18353;58;0.18954;232;0.09466;5218;0.19145;60114;0.84527;564;0.75200;5741;0.93746;53809;0.83757;24045;0.80118;174;0.56863;2169;0.88494;21702;0.79626;585;0.00823;96;0.12800;70;0.01143;419;0.00652;459;0.01529;74;0.24183;50;0.02040;335;0.01229
0;0;1;2;0;0.606;0.517;109290898;0.48692;1569;0.57075;12155;0.52508;109277174;0.48692;109295876;0.47087;453;0.58226;8277;0.52231;109282168;0.48692;10137655;0.04517;542;0.19716;3338;0.14420;10133775;0.04515;12311646;0.05304;145;0.18638;2110;0.13315;10135400;0.04516;97075188;0.43250;449;0.16333;5475;0.23651;97069264;0.43252;102558090;0.44184;135;0.17352;3948;0.24913;97071105;0.43251;7947724;0.03541;189;0.06875;2181;0.09422;7945354;0.03540;7949843;0.03425;45;0.05784;1512;0.09541;7946167;0.03541;10480;0.13925;98;0.08813;323;0.03972;10059;0.15237;5544;0.18367;62;0.18343;237;0.09080;5245;0.19258;64257;0.85379;926;0.83273;7749;0.95290;55582;0.84193;24217;0.80231;206;0.60947;2328;0.89195;21683;0.79612;524;0.00696;88;0.07914;60;0.00738;376;0.00570;423;0.01401;70;0.20710;45;0.01724;308;0.01131
0;0;1;0;2;0.604;0.523;109720544;0.48700;1600;0.57021;12325;0.53095;109706619;0.48699;109725222;0.46915;400;0.59880;8596;0.53305;109711548;0.48699;9975237;0.04428;614;0.21882;3438;0.14811;9971185;0.04426;12179990;0.05208;137;0.20509;2103;0.13041;9972997;0.04427;97843108;0.43428;415;0.14790;5405;0.23284;97837288;0.43430;104211353;0.44558;95;0.14222;3939;0.24426;97839074;0.43429;7761659;0.03445;177;0.06308;2045;0.08810;7759437;0.03444;7763365;0.03319;36;0.05389;1488;0.09227;7760135;0.03445;10515;0.11520;99;0.09041;325;0.03631;10091;0.12423;5560;0.16354;64;0.19335;237;0.08510;5259;0.17029;80271;0.87944;909;0.83014;8567;0.95721;70795;0.87154;28031;0.82449;199;0.60121;2503;0.89874;25329;0.82019;489;0.00536;87;0.07945;58;0.00648;344;0.00423;407;0.01197;68;0.20544;45;0.01616;294;0.00952
0;0;0;1;2;0.597;0.513;109544062;0.48702;1496;0.57494;11978;0.52909;109530588;0.48702;109548978;0.46831;304;0.55072;8370;0.53329;109535388;0.48702;10573230;0.04701;568;0.21829;3422;0.15116;10569240;0.04700;13078921;0.05591;128;0.23188;2106;0.13418;10570996;0.04700;97005490;0.43128;380;0.14604;5162;0.22801;96999948;0.43130;103492505;0.44242;84;0.15217;3745;0.23861;97001661;0.43129;7802723;0.03469;158;0.06072;2077;0.09174;7800488;0.03468;7804953;0.03337;36;0.06522;1474;0.09392;7801213;0.03469;10426;0.14711;89;0.12192;317;0.05234;10020;0.15635;5512;0.18588;58;0.20351;233;0.09831;5221;0.19338;59870;0.84474;544;0.74521;5674;0.93677;53652;0.83717;23687;0.79878;153;0.53684;2088;0.88101;21446;0.79433;578;0.00816;97;0.13288;66;0.01090;415;0.00648;455;0.01534;74;0.25965;49;0.02068;332;0.01230
1;2;3;0;0;0.605;0.520;107047334;0.47630;1638;0.56522;12102;0.51782;107033594;0.47630;107051200;0.46226;518;0.58998;8774;0.51979;107038042;0.47630;8505513;0.03784;576;0.19876;3090;0.13222;8501847;0.03783;10342962;0.04466;155;0.17654;2059;0.12198;8503299;0.03784;98954652;0.44029;485;0.16736;5807;0.24847;98948360;0.44032;103944224;0.44885;157;0.17882;4319;0.25586;98950176;0.44031;10239300;0.04556;199;0.06867;2372;0.10149;10236729;0.04555;10241751;0.04423;48;0.05467;1728;0.10237;10237524;0.04555;10496;0.13502;103;0.08910;328;0.03813;10065;0.14806;5562;0.17470;66;0.17414;242;0.08291;5254;0.18409;66732;0.85844;970;0.83910;8219;0.95548;57543;0.84649;25871;0.81258;247;0.65172;2637;0.90339;22987;0.80543;508;0.00653;83;0.07180;55;0.00639;370;0.00544;405;0.01272;66;0.17414;40;0.01370;299;0.01048
1;2;0;3;0;0.597;0.512;105603463;0.47606;1411;0.56895;10938;0.51268;105591114;0.47605;105607464;0.46094;370;0.57187;8218;0.51944;105594875;0.47605;8609084;0.03881;495;0.19960;2715;0.12726;8605874;0.03880;10741964;0.04688;112;0.17311;1900;0.12009;8607072;0.03880;97387413;0.43902;404;0.16290;5403;0.25325;97381606;0.43904;102532830;0.44752;122;0.18856;4061;0.25668;97383230;0.43903;10229139;0.04611;170;0.06855;2279;0.10682;10226690;0.04611;10231763;0.04466;43;0.06646;1642;0.10379;10227454;0.04611;10208;0.24043;82;0.16238;298;0.08454;9828;0.25575;5476;0.22072;56;0.20000;227;0.10950;5193;0.23124;31454;0.74083;319;0.63168;3142;0.89135;27993;0.72845;18843;0.75949;148;0.52857;1791;0.86397;16904;0.75273;796;0.01875;104;0.20594;85;0.02411;607;0.01580;491;0.01979;76;0.27143;55;0.02653;360;0.01603
1;2;0;0;3;0.596;0.516;107119625;0.47637;1556;0.57822;11682;0.52026;107106387;0.47636;107123545;0.46078;326;0.58214;8773;0.52996;107110526;0.47636;8730905;0.03883;574;0.21330;3032;0.13503;8727299;0.03882;10849427;0.04667;114;0.20357;1990;0.12021;8728801;0.03882;98812937;0.43943;405;0.15050;5524;0.24601;98807008;0.43945;104301088;0.44864;87;0.15536;4163;0.25148;98808687;0.43944;10204202;0.04538;156;0.05797;2216;0.09869;10201830;0.04537;10206707;0.04390;33;0.05893;1628;0.09834;10202541;0.04537;10442;0.14317;93;0.11954;315;0.04877;10034;0.15273;5528;0.17723;60;0.18692;235;0.08769;5233;0.18563;61931;0.84913;592;0.76093;6076;0.94070;55263;0.84117;25224;0.80869;189;0.58879;2398;0.89478;22637;0.80302;562;0.00771;93;0.11954;68;0.01053;401;0.00610;439;0.01407;72;0.22430;47;0.01754;320;0.01135
1;0;2;3;0;0.605;0.522;107185385;0.47728;1651;0.55834;12180;0.51751;107171554;0.47728;107189312;0.46399;445;0.59492;8661;0.51677;107176279;0.47728;8325865;0.03707;579;0.19581;3124;0.13273;8322162;0.03706;10091941;0.04368;130;0.17380;2075;0.12381;8323660;0.03707;98973334;0.44071;488;0.16503;5826;0.24754;98967020;0.44074;103642584;0.44864;128;0.17112;4289;0.25591;98968917;0.44073;10090690;0.04493;239;0.08083;2406;0.10223;10088045;0.04493;10092948;0.04369;45;0.06016;1735;0.10352;10088910;0.04493;10511;0.13515;105;0.09251;331;0.03889;10075;0.14789;5570;0.17509;68;0.19209;244;0.08537;5258;0.18385;66768;0.85851;949;0.83612;8129;0.95500;57690;0.84683;25845;0.81243;222;0.62712;2576;0.90133;23047;0.80584;493;0.00634;81;0.07137;52;0.00611;360;0.00528;397;0.01248;64;0.18079;38;0.01330;295;0.01031
1;0;2;0;3;0.604;0.525;107689178;0.47890;1677;0.57748;12220;0.52078;107675281;0.47889;107693357;0.46478;415;0.61573;8993;0.52850;107679770;0.47890;8115864;0.03609;603;0.20764;3180;0.13552;8112081;0.03608;9883058;0.04265;122;0.18101;2084;0.12247;8113658;0.03608;99349111;0.44181;446;0.15358;5758;0.24539;99342907;0.44184;104418320;0.45064;101;0.14985;4286;0.25188;99344724;0.44183;9713567;0.04320;178;0.06129;2307;0.09832;9711082;0.04319;9715797;0.04193;36;0.05341;1653;0.09714;9711878;0.04319;10527;0.11326;103;0.08980;329;0.03509;10095;0.12248;5572;0.15837;66;0.18283;242;0.07961;5264;0.16562;81939;0.88160;961;0.83784;8992;0.95915;71986;0.87339;29217;0.83041;229;0.63435;2758;0.90724;26230;0.82528;477;0.00513;83;0.07236;54;0.00576;340;0.00413;395;0.01123;66;0.18283;40;0.01316;289;0.00909
1;0;0;2;3;0.598;0.518;107410629;0.47782;1546;0.57558;12027;0.52009;107397056;0.47781;107414643;0.46293;297;0.56897;8993;0.52987;107401339;0.47782;8541569;0.03800;584;0.21742;3153;0.13635;8537832;0.03799;10529673;0.04538;106;0.20307;2103;0.12391;8539360;0.03799;98928725;0.44009;392;0.14594;5622;0.24311;98922711;0.44011;104172770;0.44896;84;0.16092;4192;0.24700;98924449;0.44010;9912230;0.04409;164;0.06106;2323;0.10045;9909743;0.04409;9914950;0.04273;35;0.06705;1684;0.09922;9910511;0.04409;10457;0.14285;92;0.12073;325;0.05029;10040;0.15217;5535;0.17709;60;0.20000;240;0.09081;5235;0.18490;62199;0.84968;576;0.75591;6080;0.94074;55543;0.84184;25288;0.80909;168;0.56000;2361;0.89330;22759;0.80386;547;0.00747;94;0.12336;58;0.00897;395;0.00599;432;0.01382;72;0.24000;42;0.01589;318;0.01123
0;1;2;3;0;0.609;0.522;107605336;0.47865;1585;0.56286;12006;0.51352;107591745;0.47864;107609622;0.46504;568;0.58738;8826;0.51365;107595942;0.47864;8368583;0.03722;541;0.19212;3051;0.13050;8364991;0.03721;10183345;0.04401;161;0.16649;2056;0.11965;8366366;0.03722;99137317;0.44098;472;0.16761;5840;0.24979;99131005;0.44100;103902772;0.44902;179;0.18511;4424;0.25746;99132714;0.44100;9699783;0.04315;218;0.07741;2483;0.10620;9697082;0.04314;9702075;0.04193;59;0.06101;1877;0.10924;9697847;0.04314;10495;0.13587;100;0.08446;327;0.03796;10068;0.14928;5556;0.17592;65;0.16456;241;0.08206;5250;0.18584;66237;0.85754;998;0.84291;8231;0.95554;57008;0.84528;25615;0.81106;263;0.66582;2655;0.90398;22697;0.80343;509;0.00659;86;0.07264;56;0.00650;367;0.00544;411;0.01301;67;0.16962;41;0.01396;303;0.01073
0;1;2;0;3;0.607;0.525;107856818;0.47898;1628;0.56313;12212;0.51886;107842978;0.47897;107860862;0.46469;497;0.59736;9116;0.52103;107847205;0.47897;8114720;0.03604;574;0.19855;3245;0.13787;8110901;0.03602;9873148;0.04254;144;0.17308;2136;0.12209;8112440;0.03603;99577489;0.44221;478;0.16534;5695;0.24197;99571316;0.44224;104746937;0.45127;143;0.17188;4433;0.25337;99572913;0.44223;9631894;0.04277;211;0.07299;2384;0.10129;9629299;0.04277;9634078;0.04151;48;0.05769;1811;0.10351;9630035;0.04277;10528;0.11363;102;0.08586;330;0.03487;10096;0.12313;5570;0.15889;66;0.17098;242;0.07719;5262;0.16687;81646;0.88123;1002;0.84343;9082;0.95954;71562;0.87274;29088;0.82978;254;0.65803;2853;0.91005;25981;0.82390;476;0.00514;84;0.07071;53;0.00560;339;0.00413;397;0.01133;66;0.17098;40;0.01276;291;0.00923
0;1;0;2;3;0.602;0.518;107519979;0.47737;1503;0.56589;11856;0.51782;107506620;0.47737;107524106;0.46245;350;0.55821;9079;0.52380;107510550;0.47737;8611490;0.03823;549;0.20670;3060;0.13365;8607881;0.03822;10619834;0.04567;127;0.20255;2141;0.12352;8609222;0.03823;99198485;0.44043;414;0.15587;5598;0.24450;99192473;0.44045;104461724;0.44928;107;0.17065;4297;0.24791;99194081;0.44044;9902535;0.04397;190;0.07154;2382;0.10404;9899963;0.04396;9904838;0.04260;43;0.06858;1816;0.10477;9900676;0.04396;10454;0.14363;91;0.11071;321;0.04898;10042;0.15353;5534;0.17826;61;0.18155;237;0.08742;5236;0.18701;61778;0.84881;636;0.77372;6171;0.94156;54971;0.84046;25078;0.80780;204;0.60714;2429;0.89598;22445;0.80166;550;0.00756;95;0.11557;62;0.00946;393;0.00601;433;0.01395;71;0.21131;45;0.01660;317;0.01132
0;0;1;2;3;0.607;0.526;108045911;0.47980;1626;0.56873;12192;0.51839;108032093;0.47979;108050157;0.46605;451;0.58269;8978;0.52341;108036482;0.47979;8090802;0.03593;578;0.20217;3195;0.13585;8087029;0.03592;9771811;0.04215;150;0.19380;2085;0.12155;8088567;0.03592;99633744;0.44244;458;0.16020;5770;0.24533;99627516;0.44247;104597525;0.45116;126;0.16279;4326;0.25220;99629292;0.44246;9420107;0.04183;197;0.06891;2362;0.10043;9417548;0.04183;9422443;0.04064;47;0.06072;1764;0.10284;9418296;0.04183;10533;0.11402;101;0.08596;330;0.03499;10102;0.12354;5576;0.16047;65;0.18156;242;0.07860;5269;0.16828;81373;0.88088;989;0.84170;9049;0.95939;71335;0.87239;28780;0.82827;226;0.63128;2797;0.90841;25757;0.82264;471;0.00510;85;0.07234;53;0.00562;333;0.00407;391;0.01125;67;0.18715;40;0.01299;284;0.00907
1;2;3;4;0;0.607;0.524;108233172;0.48146;1625;0.55900;12232;0.52336;108219315;0.48146;108237664;0.46630;528;0.58667;8578;0.52029;108224066;0.48146;9401320;0.04182;577;0.19849;3189;0.13645;9397554;0.04181;11409516;0.04915;166;0.18444;2069;0.12549;9399085;0.04181;98094868;0.43637;474;0.16305;5716;0.24457;98088678;0.43639;103399182;0.44546;155;0.17222;4196;0.25450;98090517;0.43638;9070541;0.04035;231;0.07946;2235;0.09563;9068075;0.04034;9072897;0.03909;51;0.05667;1644;0.09971;9068846;0.04034;10511;0.13318;103;0.08887;328;0.03762;10080;0.14599;5570;0.17093;66;0.17460;242;0.08126;5262;0.18001;67921;0.86058;973;0.83952;8335;0.95607;58613;0.84887;26620;0.81689;246;0.65079;2696;0.90531;23678;0.81003;493;0.00625;83;0.07161;55;0.00631;355;0.00514;397;0.01218;66;0.17460;40;0.01343;291;0.00996
