;c=0.2;c=0.3;c=0.4;c=0.5;c=0.52;c=0.54;c=0.56;c=0.58;c=0.6;c=0.62;c=0.64;c=0.66;c=0.68;c=0.7;c=0.8
1-0-0-0-0;96484727;95705667;95006329;94499381;94402196;94293811;94177765;94040689;93846329;93658483;93516805;93417455;93323247;93138880;91609782
0-1-0-0-0;96035743;95513876;94668806;93929152;93840780;93783132;93647863;93519674;93208745;92948353;92526565;92368649;92030532;91891594;90070280
0-0-1-0-0;97154929;96640678;96119792;95527551;95459018;95321866;95186319;95080379;94895949;94829746;94615582;94347131;94247585;94126634;92603771
0-0-0-1-0;96555135;96044424;95558016;94458751;94323810;94141797;94081890;93939069;93729151;93631578;93460438;93246532;92937955;92771215;91411112
0-0-0-0-1;96816693;96024900;95388493;94459231;94290020;94146746;93979525;93599584;93411737;93308338;93114672;92900732;92586923;92195006;90468867
