;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-0-1-2-0;0.01724;0.01670;0.01670;0.01724;0.01724;0.03050;0.01670;0.01670;0.01724;0.01670;0.01670;0.01724;0.01724;0.01724;0.01724;0.01670;0.01724;0.01670;0.03131;0.01724;0.01670
0-0-1-0-2;0.01616;0.01565;0.01565;0.01616;0.01616;0.02645;0.01565;0.01565;0.01616;0.01565;0.01565;0.01616;0.01616;0.01616;0.01616;0.01565;0.01616;0.01565;0.02685;0.01616;0.01565
0-0-0-1-2;0.02068;0.01986;0.01986;0.02068;0.02068;0.03498;0.01986;0.01986;0.02068;0.01986;0.01986;0.02068;0.02068;0.02068;0.02068;0.01986;0.02068;0.01986;0.03552;0.02068;0.01986
1-2-3-0-0;0.01370;0.01483;0.01483;0.01370;0.01581;0.02616;0.01290;0.01290;0.01370;0.01290;0.01290;0.01370;0.01370;0.01581;0.01581;0.01483;0.01370;0.01290;0.02704;0.01581;0.01483
1-2-0-3-0;0.02653;0.02665;0.02665;0.02653;0.02954;0.04462;0.02469;0.02469;0.02653;0.02469;0.02469;0.02653;0.02653;0.02954;0.02954;0.02665;0.02653;0.02469;0.04858;0.02954;0.02665
1-2-0-0-3;0.01754;0.01836;0.01836;0.01754;0.01911;0.03090;0.01699;0.01699;0.01754;0.01699;0.01699;0.01754;0.01754;0.01911;0.01911;0.01836;0.01754;0.01699;0.03131;0.01911;0.01836
1-0-2-3-0;0.01330;0.01467;0.01467;0.01330;0.01609;0.02597;0.01282;0.01282;0.01330;0.01282;0.01282;0.01330;0.01330;0.01609;0.01609;0.01467;0.01330;0.01282;0.02760;0.01609;0.01467
1-0-2-0-3;0.01316;0.01373;0.01373;0.01316;0.01484;0.02364;0.01223;0.01223;0.01316;0.01223;0.01223;0.01316;0.01316;0.01484;0.01484;0.01373;0.01316;0.01223;0.02457;0.01484;0.01373
1-0-0-2-3;0.01589;0.01562;0.01562;0.01589;0.01760;0.02852;0.01422;0.01422;0.01589;0.01422;0.01422;0.01589;0.01589;0.01760;0.01760;0.01562;0.01589;0.01422;0.03169;0.01760;0.01562
0-1-2-3-0;0.01396;0.01354;0.01354;0.01396;0.01494;0.02478;0.01279;0.01279;0.01396;0.01279;0.01279;0.01396;0.01396;0.01494;0.01494;0.01354;0.01396;0.01279;0.02638;0.01494;0.01354
0-1-2-0-3;0.01276;0.01262;0.01262;0.01276;0.01376;0.02275;0.01179;0.01179;0.01276;0.01179;0.01179;0.01276;0.01276;0.01376;0.01376;0.01262;0.01276;0.01179;0.02374;0.01376;0.01262
0-1-0-2-3;0.01660;0.01590;0.01590;0.01660;0.01710;0.02800;0.01526;0.01526;0.01660;0.01526;0.01526;0.01660;0.01660;0.01710;0.01710;0.01590;0.01660;0.01526;0.02912;0.01710;0.01590
0-0-1-2-3;0.01299;0.01359;0.01359;0.01299;0.01441;0.02309;0.01205;0.01205;0.01299;0.01205;0.01205;0.01299;0.01299;0.01441;0.01441;0.01359;0.01299;0.01205;0.02408;0.01441;0.01359
1-2-3-4-0;0.01343;0.01349;0.01349;0.01343;0.01497;0.02504;0.01192;0.01192;0.01343;0.01192;0.01192;0.01343;0.01343;0.01497;0.01497;0.01349;0.01343;0.01192;0.02730;0.01497;0.01349
1-2-3-0-4;0.01229;0.01292;0.01292;0.01229;0.01407;0.02148;0.01133;0.01133;0.01229;0.01133;0.01133;0.01229;0.01229;0.01407;0.01407;0.01292;0.01229;0.01133;0.02248;0.01407;0.01292
1-2-0-3-4;0.01508;0.01460;0.01460;0.01508;0.01661;0.02503;0.01375;0.01375;0.01508;0.01375;0.01375;0.01508;0.01508;0.01661;0.01661;0.01460;0.01508;0.01375;0.02689;0.01661;0.01460
1-0-2-3-4;0.01113;0.01206;0.01206;0.01113;0.01350;0.02213;0.01025;0.01025;0.01113;0.01025;0.01025;0.01113;0.01113;0.01350;0.01350;0.01206;0.01113;0.01025;0.02313;0.01350;0.01206
0-1-2-3-4;0.01149;0.01109;0.01109;0.01149;0.01255;0.01988;0.00997;0.00997;0.01149;0.00997;0.00997;0.01149;0.01149;0.01255;0.01255;0.01109;0.01149;0.00997;0.02147;0.01255;0.01109
1-2-3-4-5;0.02183;0.02616;0.02537;0.02183;0.02896;0.03955;0.02009;0.02196;0.02183;0.02009;0.02009;0.02183;0.02347;0.02798;0.02798;0.02537;0.02347;0.02196;0.04123;0.02896;0.02616
