;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-1-0-2-0;0.46505;0.46505;0.46505;0.46505;0.46505;0.48242;0.46505;0.46505;0.46505;0.46505;0.46505;0.46505;0.46505;0.46505;0.46505;0.46505;0.46505;0.46505;0.48235;0.46505;0.46505
0-1-0-0-2;0.46616;0.46623;0.46623;0.46616;0.46616;0.48169;0.46623;0.46623;0.46616;0.46623;0.46623;0.46616;0.46616;0.46616;0.46616;0.46623;0.46616;0.46623;0.48159;0.46616;0.46623
0-0-1-2-0;0.47087;0.47085;0.47085;0.47087;0.47087;0.48579;0.47085;0.47085;0.47087;0.47085;0.47085;0.47087;0.47087;0.47087;0.47087;0.47085;0.47087;0.47085;0.48577;0.47087;0.47085
0-0-1-0-2;0.46915;0.46969;0.46969;0.46915;0.46915;0.48380;0.46969;0.46969;0.46915;0.46969;0.46969;0.46915;0.46915;0.46915;0.46915;0.46969;0.46915;0.46969;0.48341;0.46915;0.46969
0-0-0-1-2;0.46831;0.46834;0.46834;0.46831;0.46831;0.48268;0.46834;0.46834;0.46831;0.46834;0.46834;0.46831;0.46831;0.46831;0.46831;0.46834;0.46831;0.46834;0.48264;0.46831;0.46834
1-2-3-0-0;0.46226;0.47052;0.47052;0.46226;0.47050;0.48386;0.46239;0.46239;0.46226;0.46239;0.46239;0.46226;0.46226;0.47050;0.47050;0.47052;0.46226;0.46239;0.48358;0.47050;0.47052
1-2-0-3-0;0.46094;0.46856;0.46856;0.46094;0.46843;0.48257;0.46088;0.46088;0.46094;0.46088;0.46088;0.46094;0.46094;0.46843;0.46843;0.46856;0.46094;0.46088;0.48249;0.46843;0.46856
1-2-0-0-3;0.46078;0.46783;0.46783;0.46078;0.46767;0.48107;0.46112;0.46112;0.46078;0.46112;0.46112;0.46078;0.46078;0.46767;0.46767;0.46783;0.46078;0.46112;0.48085;0.46767;0.46783
1-0-2-3-0;0.46399;0.47200;0.47200;0.46399;0.47190;0.48446;0.46434;0.46434;0.46399;0.46434;0.46434;0.46399;0.46399;0.47190;0.47190;0.47200;0.46399;0.46434;0.48431;0.47190;0.47200
1-0-2-0-3;0.46478;0.47172;0.47172;0.46478;0.47136;0.48317;0.46514;0.46514;0.46478;0.46514;0.46514;0.46478;0.46478;0.47136;0.47136;0.47172;0.46478;0.46514;0.48258;0.47136;0.47172
1-0-0-2-3;0.46293;0.47036;0.47036;0.46293;0.47028;0.48220;0.46296;0.46296;0.46293;0.46296;0.46296;0.46293;0.46293;0.47028;0.47028;0.47036;0.46293;0.46296;0.48217;0.47028;0.47036
0-1-2-3-0;0.46504;0.47175;0.47175;0.46504;0.47240;0.48461;0.46455;0.46455;0.46504;0.46455;0.46455;0.46504;0.46504;0.47240;0.47240;0.47175;0.46504;0.46455;0.48506;0.47240;0.47175
0-1-2-0-3;0.46469;0.47040;0.47040;0.46469;0.47069;0.48337;0.46450;0.46450;0.46469;0.46450;0.46450;0.46469;0.46469;0.47069;0.47069;0.47040;0.46469;0.46450;0.48357;0.47069;0.47040
0-1-0-2-3;0.46245;0.47008;0.47008;0.46245;0.46981;0.48307;0.46273;0.46273;0.46245;0.46273;0.46273;0.46245;0.46245;0.46981;0.46981;0.47008;0.46245;0.46273;0.48278;0.46981;0.47008
0-0-1-2-3;0.46605;0.47299;0.47299;0.46605;0.47261;0.48439;0.46640;0.46640;0.46605;0.46640;0.46640;0.46605;0.46605;0.47261;0.47261;0.47299;0.46605;0.46640;0.48400;0.47261;0.47299
1-2-3-4-0;0.46630;0.47261;0.47261;0.46630;0.47258;0.48442;0.46668;0.46668;0.46630;0.46668;0.46668;0.46630;0.46630;0.47258;0.47258;0.47261;0.46630;0.46668;0.48439;0.47258;0.47261
1-2-3-0-4;0.46706;0.47174;0.47174;0.46706;0.47145;0.48326;0.46746;0.46746;0.46706;0.46746;0.46746;0.46706;0.46706;0.47145;0.47145;0.47174;0.46706;0.46746;0.48279;0.47145;0.47174
1-2-0-3-4;0.46546;0.47086;0.47086;0.46546;0.47072;0.48229;0.46565;0.46565;0.46546;0.46565;0.46565;0.46546;0.46546;0.47072;0.47072;0.47086;0.46546;0.46565;0.48210;0.47072;0.47086
1-0-2-3-4;0.46787;0.47337;0.47337;0.46787;0.47311;0.48357;0.46822;0.46822;0.46787;0.46822;0.46822;0.46787;0.46787;0.47311;0.47311;0.47337;0.46787;0.46822;0.48322;0.47311;0.47337
0-1-2-3-4;0.46800;0.47308;0.47308;0.46800;0.47312;0.48395;0.46808;0.46808;0.46800;0.46808;0.46808;0.46800;0.46800;0.47312;0.47312;0.47308;0.46800;0.46808;0.48404;0.47312;0.47308
1-2-3-4-5;0.46437;0.47158;0.46921;0.46437;0.47134;0.48365;0.46489;0.46940;0.46437;0.46489;0.46489;0.46437;0.46875;0.46893;0.46893;0.46921;0.46875;0.46940;0.48318;0.47134;0.47158
