;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-1-0-2-0;106880055;106904133;106904133;106880055;106880055;112978858;106904133;106904133;106880055;106904133;106904133;106880055;106880055;106880055;106880055;106904133;106880055;106904133;112955292;106880055;106904133
0-1-0-0-2;109175572;109176034;109176034;109175572;109175572;115172960;109176034;109176034;109175572;109176034;109176034;109175572;109175572;109175572;109175572;109176034;109175572;109176034;115166169;109175572;109176034
0-0-1-2-0;109277174;109265216;109265216;109277174;109277174;115311356;109265216;109265216;109277174;109265216;109265216;109277174;109277174;109277174;109277174;109265216;109277174;109265216;115266746;109277174;109265216
0-0-1-0-2;109706619;109733858;109733858;109706619;109706619;115542714;109733858;109733858;109706619;109733858;109733858;109706619;109706619;109706619;109706619;109733858;109706619;109733858;115494008;109706619;109733858
0-0-0-1-2;109530588;109526690;109526690;109530588;109530588;115336553;109526690;109526690;109530588;109526690;109526690;109530588;109530588;109530588;109530588;109526690;109530588;109526690;115326489;109530588;109526690
1-2-3-0-0;107033594;109793395;109793395;107033594;109821012;115066895;107038367;107038367;107033594;107038367;107038367;107033594;107033594;109821012;109821012;109793395;107033594;107038367;115040044;109821012;109793395
1-2-0-3-0;105591114;108385855;108385855;105591114;108341942;113653678;105625627;105625627;105591114;105625627;105625627;105591114;105591114;108341942;108341942;108385855;105591114;105625627;113629695;108341942;108385855
1-2-0-0-3;107106387;109835912;109835912;107106387;109832611;115060306;107120785;107120785;107106387;107120785;107120785;107106387;107106387;109832611;109832611;109835912;107106387;107120785;115059580;109832611;109835912
1-0-2-3-0;107171554;110017656;110017656;107171554;109981579;115136199;107258022;107258022;107171554;107258022;107258022;107171554;107171554;109981579;109981579;110017656;107171554;107258022;115106378;109981579;110017656
1-0-2-0-3;107675281;110240893;110240893;107675281;110212161;115252150;107723324;107723324;107675281;107723324;107723324;107675281;107675281;110212161;110212161;110240893;107675281;107723324;115209577;110212161;110240893
1-0-0-2-3;107397056;110145560;110145560;107397056;110148610;115098055;107415068;107415068;107397056;107415068;107415068;107397056;107397056;110148610;110148610;110145560;107397056;107415068;115092335;110148610;110145560
0-1-2-3-0;107591745;110129759;110129759;107591745;110137019;115322771;107612486;107612486;107591745;107612486;107612486;107591745;107591745;110137019;110137019;110129759;107591745;107612486;115312399;110137019;110129759
0-1-2-0-3;107842978;110283242;110283242;107842978;110281515;115427840;107854345;107854345;107842978;107854345;107854345;107842978;107842978;110281515;110281515;110283242;107842978;107854345;115402308;110281515;110283242
0-1-0-2-3;107506620;110169092;110169092;107506620;110161002;115358358;107520361;107520361;107506620;107520361;107520361;107506620;107506620;110161002;110161002;110169092;107506620;107520361;115322745;110161002;110169092
0-0-1-2-3;108032093;110508724;110508724;108032093;110526443;115569653;108061100;108061100;108032093;108061100;108061100;108032093;108032093;110526443;110526443;110508724;108032093;108061100;115511001;110526443;110508724
1-2-3-4-0;108219315;110411506;110411506;108219315;110408440;115144802;108295176;108295176;108219315;108295176;108295176;108219315;108219315;110408440;110408440;110411506;108219315;108295176;115131476;110408440;110411506
1-2-3-0-4;108535405;110550585;110550585;108535405;110550610;115264306;108574941;108574941;108535405;108574941;108574941;108535405;108535405;110550610;110550610;110550585;108535405;108574941;115234039;110550610;110550585
1-2-0-3-4;108265523;110463232;110463232;108265523;110470691;115141911;108283328;108283328;108265523;108283328;108283328;108265523;108265523;110470691;110470691;110463232;108265523;108283328;115123830;110470691;110463232
1-0-2-3-4;108625344;110783727;110783727;108625344;110767169;115339508;108691420;108691420;108625344;108691420;108691420;108625344;108625344;110767169;110767169;110783727;108625344;108691420;115316247;110767169;110783727
0-1-2-3-4;108757388;110800408;110800408;108757388;110787628;115491566;108814936;108814936;108757388;108814936;108814936;108757388;108757388;110787628;110787628;110800408;108757388;108814936;115447753;110787628;110800408
1-2-3-4-5;107185199;109996097;109062908;107185199;110003375;114839625;107243667;108826651;107185199;107243667;107243667;107185199;108782423;109065306;109065306;109062908;108782423;108826651;114905436;110003375;109996097
