;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-1-0-2-0;0.43026;0.43024;0.43024;0.43026;0.43026;0.04771;0.43024;0.43024;0.43026;0.43024;0.43024;0.43026;0.43026;0.43026;0.43026;0.43024;0.43026;0.43024;0.04791;0.43026;0.43024
0-1-0-0-2;0.43148;0.43152;0.43152;0.43148;0.43148;0.04946;0.43152;0.43152;0.43148;0.43152;0.43152;0.43148;0.43148;0.43148;0.43148;0.43152;0.43148;0.43152;0.04949;0.43148;0.43152
0-0-1-2-0;0.43250;0.43252;0.43252;0.43250;0.43250;0.04442;0.43252;0.43252;0.43250;0.43252;0.43252;0.43250;0.43250;0.43250;0.43250;0.43252;0.43250;0.43252;0.04503;0.43250;0.43252
0-0-1-0-2;0.43428;0.43459;0.43459;0.43428;0.43428;0.04649;0.43459;0.43459;0.43428;0.43459;0.43459;0.43428;0.43428;0.43428;0.43428;0.43459;0.43428;0.43459;0.04683;0.43428;0.43459
0-0-0-1-2;0.43128;0.43130;0.43130;0.43128;0.43128;0.04823;0.43130;0.43130;0.43128;0.43130;0.43130;0.43128;0.43128;0.43128;0.43128;0.43130;0.43128;0.43130;0.04832;0.43128;0.43130
1-2-3-0-0;0.44029;0.42633;0.42633;0.44029;0.42622;0.04700;0.44022;0.44022;0.44029;0.44022;0.44022;0.44029;0.44029;0.42622;0.42622;0.42633;0.44029;0.44022;0.04734;0.42622;0.42633
1-2-0-3-0;0.43902;0.42412;0.42412;0.43902;0.42444;0.04829;0.43890;0.43890;0.43902;0.43890;0.43890;0.43902;0.43902;0.42444;0.42444;0.42412;0.43902;0.43890;0.04864;0.42444;0.42412
1-2-0-0-3;0.43943;0.42559;0.42559;0.43943;0.42552;0.05007;0.43961;0.43961;0.43943;0.43961;0.43961;0.43943;0.43943;0.42552;0.42552;0.42559;0.43943;0.43961;0.05005;0.42552;0.42559
1-0-2-3-0;0.44071;0.42539;0.42539;0.44071;0.42560;0.04621;0.44064;0.44064;0.44071;0.44064;0.44064;0.44071;0.44071;0.42560;0.42560;0.42539;0.44071;0.44064;0.04715;0.42560;0.42539
1-0-2-0-3;0.44181;0.42661;0.42661;0.44181;0.42631;0.04841;0.44186;0.44186;0.44181;0.44186;0.44186;0.44181;0.44181;0.42631;0.42631;0.42661;0.44181;0.44186;0.04860;0.42631;0.42661
1-0-0-2-3;0.44009;0.42436;0.42436;0.44009;0.42428;0.04989;0.44006;0.44006;0.44009;0.44006;0.44006;0.44009;0.44009;0.42428;0.42428;0.42436;0.44009;0.44006;0.05001;0.42428;0.42436
0-1-2-3-0;0.44098;0.42685;0.42685;0.44098;0.42645;0.04481;0.44109;0.44109;0.44098;0.44109;0.44109;0.44098;0.44098;0.42645;0.42645;0.42685;0.44098;0.44109;0.04477;0.42645;0.42685
0-1-2-0-3;0.44221;0.42768;0.42768;0.44221;0.42733;0.04730;0.44239;0.44239;0.44221;0.44239;0.44239;0.44221;0.44221;0.42733;0.42733;0.42768;0.44221;0.44239;0.04725;0.42733;0.42768
0-1-0-2-3;0.44043;0.42588;0.42588;0.44043;0.42574;0.04804;0.44056;0.44056;0.44043;0.44056;0.44056;0.44043;0.44043;0.42574;0.42574;0.42588;0.44043;0.44056;0.04829;0.42574;0.42588
0-0-1-2-3;0.44244;0.42780;0.42780;0.44244;0.42756;0.04630;0.44247;0.44247;0.44244;0.44247;0.44247;0.44244;0.44244;0.42756;0.42756;0.42780;0.44244;0.44247;0.04693;0.42756;0.42780
1-2-3-4-0;0.43637;0.42218;0.42218;0.43637;0.42243;0.04623;0.43609;0.43609;0.43637;0.43609;0.43609;0.43637;0.43637;0.42243;0.42243;0.42218;0.43637;0.43609;0.04711;0.42243;0.42218
1-2-3-0-4;0.43617;0.42319;0.42319;0.43617;0.42294;0.04802;0.43628;0.43628;0.43617;0.43628;0.43628;0.43617;0.43617;0.42294;0.42294;0.42319;0.43617;0.43628;0.04823;0.42294;0.42319
1-2-0-3-4;0.43552;0.42130;0.42130;0.43552;0.42126;0.04896;0.43541;0.43541;0.43552;0.43541;0.43541;0.43552;0.43552;0.42126;0.42126;0.42130;0.43552;0.43541;0.04908;0.42126;0.42130
1-0-2-3-4;0.43682;0.42219;0.42219;0.43682;0.42204;0.04703;0.43712;0.43712;0.43682;0.43712;0.43712;0.43682;0.43682;0.42204;0.42204;0.42219;0.43682;0.43712;0.04767;0.42204;0.42219
0-1-2-3-4;0.43741;0.42357;0.42357;0.43741;0.42309;0.04678;0.43760;0.43760;0.43741;0.43760;0.43760;0.43741;0.43741;0.42309;0.42309;0.42357;0.43741;0.43760;0.04671;0.42309;0.42357
1-2-3-4-5;0.44051;0.42444;0.43171;0.44051;0.42466;0.04697;0.44038;0.43285;0.44051;0.44038;0.44038;0.44051;0.43280;0.43164;0.43164;0.43171;0.43280;0.43285;0.04750;0.42466;0.42444
