;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-0-1-0-2;0.09227;0.09198;0.09198;0.09227;0.09227;0.03170;0.09198;0.09198;0.09227;0.09198;0.09198;0.09227;0.09227;0.09227;0.09227;0.09198;0.09227;0.09198;0.03206;0.09227;0.09198
0-0-0-1-2;0.09392;0.09443;0.09443;0.09392;0.09392;0.03671;0.09443;0.09443;0.09392;0.09443;0.09443;0.09392;0.09392;0.09392;0.09392;0.09443;0.09392;0.09443;0.03712;0.09392;0.09443
1-2-3-0-0;0.10237;0.08761;0.08761;0.10237;0.08755;0.02864;0.10231;0.10231;0.10237;0.10231;0.10231;0.10237;0.10237;0.08755;0.08755;0.08761;0.10237;0.10231;0.02854;0.08755;0.08761
1-2-0-3-0;0.10379;0.08323;0.08323;0.10379;0.08303;0.03025;0.10422;0.10422;0.10379;0.10422;0.10422;0.10379;0.10379;0.08303;0.08303;0.08323;0.10379;0.10422;0.03049;0.08303;0.08323
1-2-0-0-3;0.09834;0.07940;0.07940;0.09834;0.07962;0.03325;0.09803;0.09803;0.09834;0.09803;0.09803;0.09834;0.09834;0.07962;0.07962;0.07940;0.09834;0.09803;0.03325;0.07962;0.07940
1-0-2-3-0;0.10352;0.08697;0.08697;0.10352;0.08642;0.03011;0.10295;0.10295;0.10352;0.10295;0.10295;0.10352;0.10352;0.08642;0.08642;0.08697;0.10352;0.10295;0.02958;0.08642;0.08697
1-0-2-0-3;0.09714;0.08138;0.08138;0.09714;0.08176;0.02865;0.09645;0.09645;0.09714;0.09645;0.09645;0.09714;0.09714;0.08176;0.08176;0.08138;0.09714;0.09645;0.02861;0.08176;0.08138
1-0-0-2-3;0.09922;0.08236;0.08236;0.09922;0.08196;0.03485;0.09930;0.09930;0.09922;0.09930;0.09930;0.09922;0.09922;0.08196;0.08196;0.08236;0.09922;0.09930;0.03437;0.08196;0.08236
0-1-2-3-0;0.10924;0.09382;0.09382;0.10924;0.09257;0.03453;0.11016;0.11016;0.10924;0.11016;0.11016;0.10924;0.10924;0.09257;0.09257;0.09382;0.10924;0.11016;0.03593;0.09257;0.09382
0-1-2-0-3;0.10351;0.08923;0.08923;0.10351;0.08831;0.03364;0.10378;0.10378;0.10351;0.10378;0.10378;0.10351;0.10351;0.08831;0.08831;0.08923;0.10351;0.10378;0.03375;0.08831;0.08923
0-1-0-2-3;0.10477;0.08666;0.08666;0.10477;0.08649;0.03471;0.10398;0.10398;0.10477;0.10398;0.10398;0.10477;0.10477;0.08649;0.08649;0.08666;0.10477;0.10398;0.03518;0.08649;0.08666
0-0-1-2-3;0.10284;0.08756;0.08756;0.10284;0.08795;0.03001;0.10279;0.10279;0.10284;0.10279;0.10279;0.10284;0.10284;0.08795;0.08795;0.08756;0.10284;0.10279;0.03130;0.08795;0.08756
1-2-3-4-0;0.09971;0.08447;0.08447;0.09971;0.08410;0.03155;0.10054;0.10054;0.09971;0.10054;0.10054;0.09971;0.09971;0.08410;0.08410;0.08447;0.09971;0.10054;0.03288;0.08410;0.08447
1-2-3-0-4;0.09587;0.07828;0.07828;0.09587;0.07874;0.02969;0.09596;0.09596;0.09587;0.09596;0.09596;0.09587;0.09587;0.07874;0.07874;0.07828;0.09587;0.09596;0.03003;0.07874;0.07828
1-2-0-3-4;0.09613;0.07868;0.07868;0.09613;0.07891;0.03380;0.09532;0.09532;0.09613;0.09532;0.09532;0.09613;0.09613;0.07891;0.07891;0.07868;0.09613;0.09532;0.03384;0.07891;0.07868
1-0-2-3-4;0.09527;0.07932;0.07932;0.09527;0.07856;0.03189;0.09486;0.09486;0.09527;0.09486;0.09486;0.09527;0.09527;0.07856;0.07856;0.07932;0.09527;0.09486;0.03025;0.07856;0.07932
0-1-2-3-4;0.09957;0.08427;0.08427;0.09957;0.08419;0.03039;0.09996;0.09996;0.09957;0.09996;0.09996;0.09957;0.09957;0.08419;0.08419;0.08427;0.09957;0.09996;0.03176;0.08419;0.08427
1-2-3-4-5;0.10114;0.07856;0.08586;0.10114;0.07728;0.03310;0.10149;0.09307;0.10114;0.10149;0.10149;0.10114;0.09143;0.08483;0.08483;0.08586;0.09143;0.09307;0.03429;0.07728;0.07856
