;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-0-1-0-2;0.14222;0.14347;0.14347;0.14222;0.14222;0.06542;0.14347;0.14347;0.14222;0.14347;0.14347;0.14222;0.14222;0.14222;0.14222;0.14347;0.14222;0.14347;0.06542;0.14222;0.14347
0-0-0-1-2;0.15217;0.15217;0.15217;0.15217;0.15217;0.10938;0.15217;0.15217;0.15217;0.15217;0.15217;0.15217;0.15217;0.15217;0.15217;0.15217;0.15217;0.15217;0.10938;0.15217;0.15217
1-2-3-0-0;0.17882;0.16708;0.16708;0.17882;0.16708;0.07965;0.17882;0.17882;0.17882;0.17882;0.17882;0.17882;0.17882;0.16708;0.16708;0.16708;0.17882;0.17882;0.07965;0.16708;0.16708
1-2-0-3-0;0.18856;0.17932;0.17932;0.18856;0.17932;0.06329;0.18856;0.18856;0.18856;0.18856;0.18856;0.18856;0.18856;0.17932;0.17932;0.17932;0.18856;0.18856;0.06329;0.17932;0.17932
1-2-0-0-3;0.15536;0.13929;0.13929;0.15536;0.13929;0.08861;0.15536;0.15536;0.15536;0.15536;0.15536;0.15536;0.15536;0.13929;0.13929;0.13929;0.15536;0.15536;0.08861;0.13929;0.13929
1-0-2-3-0;0.17112;0.16310;0.16310;0.17112;0.16310;0.10112;0.17112;0.17112;0.17112;0.17112;0.17112;0.17112;0.17112;0.16310;0.16310;0.16310;0.17112;0.17112;0.10112;0.16310;0.16310
1-0-2-0-3;0.14985;0.13947;0.13947;0.14985;0.13793;0.08861;0.15070;0.15070;0.14985;0.15070;0.15070;0.14985;0.14985;0.13793;0.13793;0.13947;0.14985;0.15070;0.08861;0.13793;0.13947
1-0-0-2-3;0.16092;0.13985;0.13985;0.16092;0.13985;0.10938;0.16092;0.16092;0.16092;0.16092;0.16092;0.16092;0.16092;0.13985;0.13985;0.13985;0.16092;0.16092;0.10938;0.13985;0.13985
0-1-2-3-0;0.18511;0.16712;0.16712;0.18511;0.16712;0.07865;0.17938;0.17938;0.18511;0.17938;0.17938;0.18511;0.18511;0.16712;0.16712;0.16712;0.18511;0.17938;0.07865;0.16712;0.16712
0-1-2-0-3;0.17188;0.14489;0.14489;0.17188;0.14371;0.10112;0.17166;0.17166;0.17188;0.17166;0.17166;0.17188;0.17188;0.14371;0.14371;0.14489;0.17188;0.17166;0.10112;0.14371;0.14489
0-1-0-2-3;0.17065;0.13966;0.13966;0.17065;0.13966;0.09091;0.17065;0.17065;0.17065;0.17065;0.17065;0.17065;0.17065;0.13966;0.13966;0.13966;0.17065;0.17065;0.09091;0.13966;0.13966
0-0-1-2-3;0.16279;0.14162;0.14162;0.16279;0.14024;0.08861;0.15504;0.15504;0.16279;0.15504;0.15504;0.16279;0.16279;0.14024;0.14024;0.14162;0.16279;0.15504;0.08861;0.14024;0.14162
1-2-3-4-0;0.17222;0.16301;0.16301;0.17222;0.16301;0.07965;0.17222;0.17222;0.17222;0.17222;0.17222;0.17222;0.17222;0.16301;0.16301;0.16301;0.17222;0.17222;0.07965;0.16301;0.16301
1-2-3-0-4;0.15909;0.14347;0.14347;0.15909;0.14222;0.10112;0.15942;0.15942;0.15909;0.15942;0.15942;0.15909;0.15909;0.14222;0.14222;0.14347;0.15909;0.15942;0.10112;0.14222;0.14347
1-2-0-3-4;0.16820;0.13298;0.13298;0.16820;0.13298;0.08861;0.16820;0.16820;0.16820;0.16820;0.16820;0.16820;0.16820;0.13298;0.13298;0.13298;0.16820;0.16820;0.08861;0.13298;0.13298
1-0-2-3-4;0.15530;0.14162;0.14162;0.15530;0.14024;0.08861;0.15580;0.15580;0.15530;0.15580;0.15580;0.15530;0.15530;0.14024;0.14024;0.14162;0.15530;0.15580;0.08861;0.14024;0.14162
0-1-2-3-4;0.17179;0.14162;0.14162;0.17179;0.14024;0.10112;0.17157;0.17157;0.17179;0.17157;0.17157;0.17179;0.17179;0.14024;0.14024;0.14162;0.17179;0.17157;0.10112;0.14024;0.14162
1-2-3-4-5;0.17342;0.13108;0.14588;0.17342;0.13108;0.10112;0.17342;0.16856;0.17342;0.17342;0.17342;0.17342;0.16856;0.14588;0.14588;0.14588;0.16856;0.16856;0.10112;0.13108;0.13108
