;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-0-1-2-0;0.20710;0.20468;0.20468;0.20710;0.20710;0.56757;0.20468;0.20468;0.20710;0.20468;0.20468;0.20710;0.20710;0.20710;0.20710;0.20468;0.20710;0.20468;0.57823;0.20710;0.20468
0-0-1-0-2;0.20544;0.19760;0.19760;0.20544;0.20544;0.47619;0.19760;0.19760;0.20544;0.19760;0.19760;0.20544;0.20544;0.20544;0.20544;0.19760;0.20544;0.19760;0.48214;0.20544;0.19760
0-0-0-1-2;0.25965;0.25606;0.25606;0.25965;0.25965;0.54321;0.25606;0.25606;0.25965;0.25606;0.25606;0.25965;0.25965;0.25965;0.25965;0.25606;0.25965;0.25606;0.54321;0.25965;0.25606
1-2-3-0-0;0.17414;0.19101;0.19101;0.17414;0.19373;0.54194;0.17232;0.17232;0.17414;0.17232;0.17232;0.17414;0.17414;0.19373;0.19373;0.19101;0.17414;0.17232;0.54545;0.19373;0.19101
1-2-0-3-0;0.27143;0.28679;0.28679;0.27143;0.29615;0.58784;0.26761;0.26761;0.27143;0.26761;0.26761;0.27143;0.27143;0.29615;0.29615;0.28679;0.27143;0.26761;0.58784;0.29615;0.28679
1-2-0-0-3;0.22430;0.24573;0.24573;0.22430;0.24915;0.50299;0.22187;0.22187;0.22430;0.22187;0.22187;0.22430;0.22430;0.24915;0.24915;0.24573;0.22430;0.22187;0.50299;0.24915;0.24573
1-0-2-3-0;0.18079;0.19298;0.19298;0.18079;0.20000;0.54000;0.17631;0.17631;0.18079;0.17631;0.17631;0.18079;0.18079;0.20000;0.20000;0.19298;0.18079;0.17631;0.55405;0.20000;0.19298
1-0-2-0-3;0.18283;0.19174;0.19174;0.18283;0.20120;0.47059;0.17631;0.17631;0.18283;0.17631;0.17631;0.18283;0.18283;0.20120;0.20120;0.19174;0.18283;0.17631;0.47929;0.20120;0.19174
1-0-0-2-3;0.24000;0.24913;0.24913;0.24000;0.25979;0.53086;0.23453;0.23453;0.24000;0.23453;0.23453;0.24000;0.24000;0.25979;0.25979;0.24913;0.24000;0.23453;0.53086;0.25979;0.24913
0-1-2-3-0;0.16962;0.18598;0.18598;0.16962;0.18649;0.53595;0.17005;0.17005;0.16962;0.17005;0.17005;0.16962;0.16962;0.18649;0.18649;0.18598;0.16962;0.17005;0.53947;0.18649;0.18598
0-1-2-0-3;0.17098;0.18644;0.18644;0.17098;0.19209;0.47059;0.16667;0.16667;0.17098;0.16667;0.16667;0.17098;0.17098;0.19209;0.19209;0.18644;0.17098;0.16667;0.47368;0.19209;0.18644
0-1-0-2-3;0.21131;0.23077;0.23077;0.21131;0.23301;0.49701;0.21131;0.21131;0.21131;0.21131;0.21131;0.21131;0.21131;0.23301;0.23301;0.23077;0.21131;0.21131;0.49701;0.23301;0.23077
0-0-1-2-3;0.18715;0.20420;0.20420;0.18715;0.21341;0.48503;0.18056;0.18056;0.18715;0.18056;0.18056;0.18715;0.18715;0.21341;0.21341;0.20420;0.18715;0.18056;0.49102;0.21341;0.20420
1-2-3-4-0;0.17460;0.18768;0.18768;0.17460;0.19198;0.52597;0.17010;0.17010;0.17460;0.17010;0.17010;0.17460;0.17460;0.19198;0.19198;0.18768;0.17460;0.17010;0.53289;0.19198;0.18768
1-2-3-0-4;0.17188;0.18927;0.18927;0.17188;0.20000;0.46784;0.16406;0.16406;0.17188;0.16406;0.16406;0.17188;0.17188;0.20000;0.20000;0.18927;0.17188;0.16406;0.47647;0.20000;0.18927
1-2-0-3-4;0.20896;0.22549;0.22549;0.20896;0.23588;0.49398;0.20354;0.20354;0.20896;0.20354;0.20354;0.20896;0.20896;0.23588;0.23588;0.22549;0.20896;0.20354;0.49398;0.23588;0.22549
1-0-2-3-4;0.18157;0.19355;0.19355;0.18157;0.21212;0.46746;0.16887;0.16887;0.18157;0.16887;0.16887;0.18157;0.18157;0.21212;0.21212;0.19355;0.18157;0.16887;0.47619;0.21212;0.19355
0-1-2-3-4;0.17224;0.18927;0.18927;0.17224;0.19658;0.46154;0.16624;0.16624;0.17224;0.16624;0.16624;0.17224;0.17224;0.19658;0.19658;0.18927;0.17224;0.16624;0.46471;0.19658;0.18927
1-2-3-4-5;0.30196;0.38164;0.36620;0.30196;0.38647;0.60563;0.30078;0.31687;0.30196;0.30078;0.30078;0.30196;0.32365;0.36620;0.36620;0.36620;0.32365;0.31687;0.60563;0.38647;0.38164
