;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-1-0-2-0;0.24981;0.24864;0.24864;0.24981;0.24981;0.23981;0.24864;0.24864;0.24981;0.24864;0.24864;0.24981;0.24981;0.24981;0.24981;0.24864;0.24981;0.24864;0.24117;0.24981;0.24864
0-1-0-0-2;0.19145;0.19054;0.19054;0.19145;0.19145;0.18403;0.19054;0.19054;0.19145;0.19054;0.19054;0.19145;0.19145;0.19145;0.19145;0.19054;0.19145;0.19054;0.18501;0.19145;0.19054
0-0-1-2-0;0.19258;0.19158;0.19158;0.19258;0.19258;0.18342;0.19158;0.19158;0.19258;0.19158;0.19158;0.19258;0.19258;0.19258;0.19258;0.19158;0.19258;0.19158;0.18453;0.19258;0.19158
0-0-1-0-2;0.17029;0.16808;0.16808;0.17029;0.17029;0.16167;0.16808;0.16808;0.17029;0.16808;0.16808;0.17029;0.17029;0.17029;0.17029;0.16808;0.17029;0.16808;0.16409;0.17029;0.16808
0-0-0-1-2;0.19338;0.19228;0.19228;0.19338;0.19338;0.18565;0.19228;0.19228;0.19338;0.19228;0.19228;0.19338;0.19338;0.19338;0.19338;0.19228;0.19338;0.19228;0.18689;0.19338;0.19228
1-2-3-0-0;0.18409;0.18043;0.18043;0.18409;0.18261;0.17298;0.18180;0.18180;0.18409;0.18180;0.18180;0.18409;0.18409;0.18261;0.18261;0.18043;0.18409;0.18180;0.17513;0.18261;0.18043
1-2-0-3-0;0.23124;0.22668;0.22668;0.23124;0.22932;0.21955;0.22842;0.22842;0.23124;0.22842;0.22842;0.23124;0.23124;0.22932;0.22932;0.22668;0.23124;0.22842;0.22235;0.22932;0.22668
1-2-0-0-3;0.18563;0.18189;0.18189;0.18563;0.18398;0.17608;0.18334;0.18334;0.18563;0.18334;0.18334;0.18563;0.18563;0.18398;0.18398;0.18189;0.18563;0.18334;0.17818;0.18398;0.18189
1-0-2-3-0;0.18385;0.18029;0.18029;0.18385;0.18248;0.17295;0.18145;0.18145;0.18385;0.18145;0.18145;0.18385;0.18385;0.18248;0.18248;0.18029;0.18385;0.18145;0.17522;0.18248;0.18029
1-0-2-0-3;0.16562;0.16128;0.16128;0.16562;0.16445;0.15546;0.16233;0.16233;0.16562;0.16233;0.16233;0.16562;0.16562;0.16445;0.16445;0.16128;0.16562;0.16233;0.15867;0.16445;0.16128
1-0-0-2-3;0.18490;0.18127;0.18127;0.18490;0.18352;0.17547;0.18250;0.18250;0.18490;0.18250;0.18250;0.18490;0.18490;0.18352;0.18352;0.18127;0.18490;0.18250;0.17768;0.18352;0.18127
0-1-2-3-0;0.18584;0.18278;0.18278;0.18584;0.18442;0.17513;0.18398;0.18398;0.18584;0.18398;0.18398;0.18584;0.18584;0.18442;0.18442;0.18278;0.18584;0.18398;0.17690;0.18442;0.18278
0-1-2-0-3;0.16687;0.16290;0.16290;0.16687;0.16559;0.15668;0.16410;0.16410;0.16687;0.16410;0.16410;0.16687;0.16687;0.16559;0.16559;0.16290;0.16687;0.16410;0.15950;0.16559;0.16290
0-1-0-2-3;0.18701;0.18388;0.18388;0.18701;0.18560;0.17754;0.18511;0.18511;0.18701;0.18511;0.18511;0.18701;0.18701;0.18560;0.18560;0.18388;0.18701;0.18511;0.17940;0.18560;0.18388
0-0-1-2-3;0.16828;0.16402;0.16402;0.16828;0.16688;0.15804;0.16524;0.16524;0.16828;0.16524;0.16524;0.16828;0.16828;0.16688;0.16688;0.16402;0.16828;0.16524;0.16101;0.16688;0.16402
1-2-3-4-0;0.18001;0.17554;0.17554;0.18001;0.17827;0.16857;0.17702;0.17702;0.18001;0.17702;0.17702;0.18001;0.18001;0.17827;0.17827;0.17554;0.18001;0.17702;0.17141;0.17827;0.17554
1-2-3-0-4;0.16330;0.15845;0.15845;0.16330;0.16197;0.15267;0.15976;0.15976;0.16330;0.15976;0.15976;0.16330;0.16330;0.16197;0.16197;0.15845;0.16330;0.15976;0.15621;0.16197;0.15845
1-2-0-3-4;0.18131;0.17663;0.17663;0.18131;0.17947;0.17104;0.17828;0.17828;0.18131;0.17828;0.17828;0.18131;0.18131;0.17947;0.17947;0.17663;0.18131;0.17828;0.17383;0.17947;0.17663
1-0-2-3-4;0.16338;0.15832;0.15832;0.16338;0.16192;0.15276;0.15962;0.15962;0.16338;0.15962;0.15962;0.16338;0.16338;0.16192;0.16192;0.15832;0.16338;0.15962;0.15639;0.16192;0.15832
0-1-2-3-4;0.16437;0.15976;0.15976;0.16437;0.16290;0.15387;0.16109;0.16109;0.16437;0.16109;0.16109;0.16437;0.16437;0.16290;0.16290;0.15976;0.16437;0.16109;0.15709;0.16290;0.15976
1-2-3-4-5;0.21532;0.21372;0.21428;0.21532;0.21180;0.20937;0.21687;0.21606;0.21532;0.21687;0.21687;0.21532;0.21430;0.21240;0.21240;0.21428;0.21430;0.21606;0.20775;0.21180;0.21372
