;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-1-0-2-0;106892294;106916373;106916373;106892294;106892294;112992233;106916373;106916373;106892294;106916373;106916373;106892294;106892294;106892294;106892294;106916373;106892294;106916373;112968625;106892294;106916373
0-1-0-0-2;109188863;109189396;109189396;109188863;109188863;115187217;109189396;109189396;109188863;109189396;109189396;109188863;109188863;109188863;109188863;109189396;109188863;109189396;115180367;109188863;109189396
0-0-1-2-0;109290898;109278933;109278933;109290898;109290898;115326197;109278933;109278933;109290898;109278933;109278933;109290898;109290898;109290898;109290898;109278933;109290898;109278933;115281543;109290898;109278933
0-0-1-0-2;109720544;109747823;109747823;109720544;109720544;115557677;109747823;109747823;109720544;109747823;109747823;109720544;109720544;109720544;109720544;109747823;109720544;109747823;115508952;109720544;109747823
0-0-0-1-2;109544062;109540187;109540187;109544062;109544062;115350921;109540187;109540187;109544062;109540187;109540187;109544062;109544062;109544062;109544062;109540187;109544062;109540187;115340833;109544062;109540187
1-2-3-0-0;107047334;109807466;109807466;107047334;109835005;115081998;107052187;107052187;107047334;107052187;107052187;107047334;107047334;109835005;109835005;109807466;107047334;107052187;115055102;109835005;109807466
1-2-0-3-0;105603463;108398677;108398677;105603463;108354657;113667441;105638035;105638035;105603463;105638035;105638035;105603463;105603463;108354657;108354657;108398677;105603463;105638035;113643338;108354657;108398677
1-2-0-0-3;107119625;109849661;109849661;107119625;109846264;115074837;107134116;107134116;107119625;107134116;107134116;107119625;107119625;109846264;109846264;109849661;107119625;107134116;115074083;109846264;109849661
1-0-2-3-0;107185385;110031837;110031837;107185385;109995685;115151366;107271897;107271897;107185385;107271897;107271897;107185385;107185385;109995685;109995685;110031837;107185385;107271897;115121473;109995685;110031837
1-0-2-0-3;107689178;110255255;110255255;107689178;110226401;115267321;107737359;107737359;107689178;107737359;107737359;107689178;107689178;110226401;110226401;110255255;107689178;107737359;115224686;110226401;110255255
1-0-0-2-3;107410629;110159573;110159573;107410629;110162528;115112766;107428722;107428722;107410629;107428722;107428722;107410629;107410629;110162528;110162528;110159573;107410629;107428722;115106901;110162528;110159573
0-1-2-3-0;107605336;110143812;110143812;107605336;110151035;115337856;107626172;107626172;107605336;107626172;107626172;107605336;107605336;110151035;110151035;110143812;107605336;107626172;115327421;110151035;110143812
0-1-2-0-3;107856818;110297485;110297485;107856818;110295680;115442911;107868234;107868234;107856818;107868234;107868234;107856818;107856818;110295680;110295680;110297485;107856818;107868234;115417332;110295680;110297485
0-1-0-2-3;107519979;110183036;110183036;107519979;110174860;115373096;107533877;107533877;107519979;107533877;107533877;107519979;107519979;110174860;110174860;110183036;107519979;107533877;115337412;110174860;110183036
0-0-1-2-3;108045911;110522950;110522950;108045911;110540600;115584777;108075000;108075000;108045911;108075000;108075000;108045911;108045911;110540600;110540600;110522950;108045911;108075000;115526086;110540600;110522950
1-2-3-4-0;108233172;110425786;110425786;108233172;110422636;115159949;108309152;108309152;108233172;108309152;108309152;108233172;108233172;110422636;110422636;110425786;108233172;108309152;115146534;110422636;110425786
1-2-3-0-4;108549425;110565012;110565012;108549425;110564906;115279491;108589038;108589038;108549425;108589038;108589038;108549425;108549425;110564906;110564906;110565012;108549425;108589038;115249150;110564906;110565012
1-2-0-3-4;108279131;110477408;110477408;108279131;110484703;115156761;108297048;108297048;108279131;108297048;108297048;108279131;108279131;110484703;110484703;110477408;108279131;108297048;115138592;110484703;110477408
1-0-2-3-4;108639448;110798292;110798292;108639448;110781558;115354745;108705644;108705644;108639448;108705644;108705644;108639448;108639448;110781558;110781558;110798292;108639448;108705644;115331452;110781558;110798292
0-1-2-3-4;108771455;110814916;110814916;108771455;110802008;115506869;108829090;108829090;108771455;108829090;108829090;108771455;108771455;110802008;110802008;110814916;108771455;108829090;115463008;110802008;110814916
1-2-3-4-5;107198281;110009828;109076490;107198281;110016934;114854053;107256922;108840064;107198281;107256922;107256922;107198281;108795687;109078739;109078739;109076490;108795687;108840064;114919736;110016934;110009828
