network_order;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95
hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;0.06897;0.06215;0.05587;0.04469;0.03911;0.03333;0.02210;0.01099;0.01093;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
detectors_htc_r101_20e_coco;0.04494;0.02809;0.02235;0.02235;0.02235;0.02235;0.01105;0.01105;0.01105;0.01093;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
cascade_mask_rcnn_X-101-64x4d-FPN;0.06180;0.05056;0.03911;0.03333;0.03315;0.03297;0.02198;0.02198;0.02186;0.02174;0.01630;0.01087;0.01087;0.00541;0.00000;0.00000
cascade_mask_rcnn_x101_32x4d_fpn_dconv_c3-c5_1x_coco;0.07821;0.06704;0.06704;0.06111;0.03315;0.02747;0.02198;0.02198;0.01093;0.01093;0.00546;0.00543;0.00000;0.00000;0.00000;0.00000
gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);0.05143;0.03977;0.03955;0.03933;0.02778;0.01667;0.01105;0.01099;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
