network_order;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95
hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;0.93103;0.93785;0.94413;0.95531;0.96089;0.96667;0.97790;0.98901;0.98907;1.00000;1.00000;1.00000;1.00000;1.00000;1.00000;1.00000
detectors_htc_r101_20e_coco;0.95506;0.97191;0.97765;0.97765;0.97765;0.97765;0.98895;0.98895;0.98895;0.98907;1.00000;1.00000;1.00000;1.00000;1.00000;1.00000
cascade_mask_rcnn_X-101-64x4d-FPN;0.93820;0.94944;0.96089;0.96667;0.96685;0.96703;0.97802;0.97802;0.97814;0.97826;0.98370;0.98913;0.98913;0.99459;1.00000;1.00000
cascade_mask_rcnn_x101_32x4d_fpn_dconv_c3-c5_1x_coco;0.92179;0.93296;0.93296;0.93889;0.96685;0.97253;0.97802;0.97802;0.98907;0.98907;0.99454;0.99457;1.00000;1.00000;1.00000;1.00000
gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);0.94857;0.96023;0.96045;0.96067;0.97222;0.98333;0.98895;0.98901;1.00000;1.00000;1.00000;1.00000;1.00000;1.00000;1.00000;1.00000
