network_order;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95
hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;0.14234;0.15366;0.16442;0.17537;0.18707;0.19839;0.21054;0.22465;0.24023;0.25610;0.27531;0.29690;0.32777;0.36679;0.42033;0.50931
detectors_htc_r101_20e_coco;0.15292;0.16294;0.17278;0.18354;0.19226;0.20321;0.21778;0.23058;0.24504;0.25997;0.27705;0.29579;0.31991;0.35046;0.39783;0.48249
cascade_mask_rcnn_X-101-64x4d-FPN;0.15403;0.16405;0.17398;0.18354;0.19273;0.20330;0.21722;0.22947;0.24441;0.26046;0.27642;0.30008;0.32631;0.36033;0.41054;0.49430
cascade_mask_rcnn_x101_32x4d_fpn_dconv_c3-c5_1x_coco;0.15357;0.16544;0.17612;0.18679;0.19820;0.20915;0.22066;0.23420;0.24858;0.26371;0.28301;0.30528;0.33104;0.36723;0.42120;0.51024
gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);0.15746;0.16758;0.17788;0.18892;0.20145;0.21258;0.22307;0.23801;0.25118;0.26622;0.28412;0.30686;0.33454;0.36998;0.42113;0.50343
