network_order;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95
hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;0.22667;0.18807;0.15566;0.12683;0.10050;0.07692;0.06218;0.03704;0.02139;0.01613;0.01081;0.00543;0.00000;0.00000;0.00000;0.00000
detectors_htc_r101_20e_coco;0.21930;0.18721;0.15166;0.12255;0.09137;0.07732;0.06218;0.05236;0.04737;0.03175;0.02139;0.01613;0.01075;0.00000;0.00000;0.00000
cascade_mask_rcnn_X-101-64x4d-FPN;0.22609;0.18721;0.13107;0.08163;0.07653;0.05699;0.03191;0.01622;0.00543;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
cascade_mask_rcnn_x101_32x4d_fpn_dconv_c3-c5_1x_coco;0.21834;0.17512;0.13527;0.11765;0.09045;0.07614;0.04712;0.03704;0.03684;0.03175;0.02139;0.02128;0.01604;0.00541;0.00000;0.00000
gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);0.20455;0.16981;0.12376;0.11881;0.09091;0.07692;0.04737;0.01622;0.00546;0.00543;0.00543;0.00541;0.00541;0.00538;0.00538;0.00000
