network_order;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95
hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;0.57397;0.59477;0.60819;0.61698;0.62434;0.62984;0.63207;0.63249;0.62918;0.62365;0.61574;0.60460;0.58621;0.55984;0.51912;0.44639
detectors_htc_r101_20e_coco;0.59224;0.60692;0.61644;0.62237;0.62769;0.63020;0.62752;0.62767;0.62344;0.61907;0.61250;0.60372;0.59137;0.57160;0.53602;0.46810
cascade_mask_rcnn_X-101-64x4d-FPN;0.57194;0.58750;0.60090;0.61054;0.61703;0.62091;0.62015;0.62043;0.61677;0.61334;0.60783;0.59495;0.58086;0.55927;0.52370;0.45738
cascade_mask_rcnn_x101_32x4d_fpn_dconv_c3-c5_1x_coco;0.56612;0.58408;0.59694;0.60544;0.61065;0.61644;0.61758;0.61826;0.61661;0.61231;0.60376;0.59340;0.57782;0.55449;0.51515;0.44277
gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);0.57273;0.59274;0.60334;0.60983;0.61422;0.61749;0.61997;0.61669;0.61577;0.61109;0.60409;0.59277;0.57670;0.55138;0.51309;0.44803
