mask_rcnn_X-101-64x4d-FPN;cascade_mask_rcnn_X-101-64x4d-FPN;hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);scnet_X-101-64x4d-FPN;bbox_ap;mask_ap;tp;tp%;tp_s;tp_s%;tp_m;tp_m%;tp_l;tp_l%;tp_2;tp_2%;tp_2_s;tp_2_s%;tp_2_m;tp_2_m%;tp_2_l;tp_2_l%;fp;fp%;fp_s;fp_s%;fp_m;fp_m%;fp_l;fp_l%;fp_2;fp_2%;fp_2_s;fp_2_s%;fp_2_m;fp_2_m%;fp_2_l;fp_2_l%;tn;tn%;tn_s;tn_s%;tn_m;tn_m%;tn_l;tn_l%;tn_2;tn_2%;tn_2_s;tn_2_s%;tn_2_m;tn_2_m%;tn_2_l;tn_2_l%;fn;fn%;fn_s;fn_s%;fn_m;fn_m%;fn_l;fn_l%;fn_2;fn_2%;fn_2_s;fn_2_s%;fn_2_m;fn_2_m%;fn_2_l;fn_2_l%;cg;cg%;cg_s;cg_s%;cg_m;cg_m%;cg_l;cg_l%;c_cg;c_cg%;c_cg_s;c_cg_s%;c_cg_m;c_cg_m%;c_cg_l;c_cg_l%;ig;ig%;ig_s;ig_s%;ig_m;ig_m%;ig_l;ig_l%;c_ig;c_ig%;c_ig_s;c_ig_s%;c_ig_m;c_ig_m%;c_ig_l;c_ig_l%;ng;ng%;ng_s;ng_s%;ng_m;ng_m%;ng_l;ng_l%;c_ng;c_ng%;c_ng_s;c_ng_s%;c_ng_m;c_ng_m%;c_ng_l;c_ng_l%
1;0;0;2;3;0.318;0.255;10274584;0.38790;0;nan;0;nan;10274584;0.38790;10274584;0.37097;0;nan;0;nan;10274584;0.38790;1491001;0.05629;0;nan;0;nan;1491001;0.05629;1846338;0.06666;0;nan;0;nan;1491001;0.05629;12793368;0.48299;0;nan;0;nan;12793368;0.48299;13647110;0.49273;0;nan;0;nan;12793368;0.48299;1928811;0.07282;0;nan;0;nan;1928811;0.07282;1928811;0.06964;0;nan;0;nan;1928811;0.07282;2652;0.57740;0;0.00000;0;0.00000;2652;0.58466;2049;0.57881;0;0.00000;0;0.00000;2049;0.58627;591;0.12867;0;0.00000;0;0.00000;591;0.13029;373;0.10537;0;0.00000;0;0.00000;373;0.10672;1350;0.29393;11;1.00000;46;1.00000;1293;0.28505;1118;0.31582;9;1.00000;36;1.00000;1073;0.30701
0;1;2;3;0;0.323;0.256;10293583;0.38805;0;nan;0;nan;10293583;0.38805;10293583;0.37213;0;nan;0;nan;10293583;0.38805;1505520;0.05676;0;nan;0;nan;1505520;0.05676;1840842;0.06655;0;nan;0;nan;1505520;0.05676;12792250;0.48225;0;nan;0;nan;12792250;0.48225;13591782;0.49137;0;nan;0;nan;12792250;0.48225;1934807;0.07294;0;nan;0;nan;1934807;0.07294;1934807;0.06995;0;nan;0;nan;1934807;0.07294;2672;0.58379;0;0.00000;0;0.00000;2672;0.59115;2064;0.58322;0;0.00000;0;0.00000;2064;0.59073;575;0.12563;0;0.00000;0;0.00000;575;0.12721;372;0.10511;0;0.00000;0;0.00000;372;0.10647;1330;0.29058;11;1.00000;46;1.00000;1273;0.28164;1103;0.31167;9;1.00000;36;1.00000;1058;0.30280
0;1;2;0;3;0.320;0.255;10280657;0.38949;0;nan;0;nan;10280657;0.38949;10280657;0.37222;0;nan;0;nan;10280657;0.38949;1482436;0.05616;0;nan;0;nan;1482436;0.05616;1837711;0.06654;0;nan;0;nan;1482436;0.05616;12742045;0.48274;0;nan;0;nan;12742045;0.48274;13611139;0.49280;0;nan;0;nan;12742045;0.48274;1890326;0.07162;0;nan;0;nan;1890326;0.07162;1890326;0.06844;0;nan;0;nan;1890326;0.07162;2606;0.57963;0;0.00000;0;0.00000;2606;0.58707;2011;0.57556;0;0.00000;0;0.00000;2011;0.58307;494;0.10988;0;0.00000;0;0.00000;494;0.11129;327;0.09359;0;0.00000;0;0.00000;327;0.09481;1396;0.31050;11;1.00000;46;1.00000;1339;0.30164;1156;0.33085;9;1.00000;36;1.00000;1111;0.32212
0;1;0;2;3;0.324;0.256;10291501;0.38809;0;nan;0;nan;10291501;0.38809;10291501;0.37148;0;nan;0;nan;10291501;0.38809;1507952;0.05686;0;nan;0;nan;1507952;0.05686;1858333;0.06708;0;nan;0;nan;1507952;0.05686;12788861;0.48226;0;nan;0;nan;12788861;0.48226;13623731;0.49176;0;nan;0;nan;12788861;0.48226;1930202;0.07279;0;nan;0;nan;1930202;0.07279;1930202;0.06967;0;nan;0;nan;1930202;0.07279;2675;0.58127;0;0.00000;0;0.00000;2675;0.58856;2076;0.58380;0;0.00000;0;0.00000;2076;0.59128;600;0.13038;0;0.00000;0;0.00000;600;0.13201;389;0.10939;0;0.00000;0;0.00000;389;0.11079;1327;0.28835;11;1.00000;46;1.00000;1270;0.27943;1091;0.30681;9;1.00000;36;1.00000;1046;0.29792
0;0;1;2;3;0.319;0.255;10294634;0.38959;0;nan;0;nan;10294634;0.38959;10294634;0.37286;0;nan;0;nan;10294634;0.38959;1506700;0.05702;0;nan;0;nan;1506700;0.05702;1867188;0.06763;0;nan;0;nan;1506700;0.05702;12739642;0.48211;0;nan;0;nan;12739642;0.48211;13564714;0.49129;0;nan;0;nan;12739642;0.48211;1883622;0.07128;0;nan;0;nan;1883622;0.07128;1883622;0.06822;0;nan;0;nan;1883622;0.07128;2612;0.57482;0;0.00000;0;0.00000;2612;0.58213;2018;0.57378;0;0.00000;0;0.00000;2018;0.58122;542;0.11928;0;0.00000;0;0.00000;542;0.12079;350;0.09952;0;0.00000;0;0.00000;350;0.10081;1390;0.30590;11;1.00000;46;1.00000;1333;0.29708;1149;0.32670;9;1.00000;36;1.00000;1104;0.31797
1;2;3;4;0;0.324;0.262;10449138;0.39247;0;nan;0;nan;10449138;0.39247;10449138;0.37480;0;nan;0;nan;10449138;0.39247;1624866;0.06103;0;nan;0;nan;1624866;0.06103;1995978;0.07159;0;nan;0;nan;1624866;0.06103;12734156;0.47830;0;nan;0;nan;12734156;0.47830;13618313;0.48848;0;nan;0;nan;12734156;0.47830;1815790;0.06820;0;nan;0;nan;1815790;0.06820;1815790;0.06513;0;nan;0;nan;1815790;0.06820;2703;0.58330;0;0.00000;0;0.00000;2703;0.59056;2088;0.58471;0;0.00000;0;0.00000;2088;0.59217;632;0.13638;0;0.00000;0;0.00000;632;0.13808;404;0.11313;0;0.00000;0;0.00000;404;0.11458;1299;0.28032;11;1.00000;46;1.00000;1242;0.27136;1079;0.30216;9;1.00000;36;1.00000;1034;0.29325
1;2;3;0;4;0.322;0.261;10393303;0.39287;0;nan;0;nan;10393303;0.39287;10393303;0.37467;0;nan;0;nan;10393303;0.39287;1601413;0.06053;0;nan;0;nan;1601413;0.06053;1990140;0.07174;0;nan;0;nan;1601413;0.06053;12673801;0.47907;0;nan;0;nan;12673801;0.47907;13570081;0.48919;0;nan;0;nan;12673801;0.47907;1786370;0.06753;0;nan;0;nan;1786370;0.06753;1786370;0.06440;0;nan;0;nan;1786370;0.06753;2644;0.58008;0;0.00000;0;0.00000;2644;0.58743;2038;0.57799;0;0.00000;0;0.00000;2038;0.58546;556;0.12198;0;0.00000;0;0.00000;556;0.12353;359;0.10182;0;0.00000;0;0.00000;359;0.10313;1358;0.29794;11;1.00000;46;1.00000;1301;0.28905;1129;0.32019;9;1.00000;36;1.00000;1084;0.31140
1;2;0;3;4;0.326;0.262;10409507;0.39224;0;nan;0;nan;10409507;0.39224;10409507;0.37388;0;nan;0;nan;10409507;0.39224;1624930;0.06123;0;nan;0;nan;1624930;0.06123;2020536;0.07257;0;nan;0;nan;1624930;0.06123;12697204;0.47844;0;nan;0;nan;12697204;0.47844;13604428;0.48864;0;nan;0;nan;12697204;0.47844;1807084;0.06809;0;nan;0;nan;1807084;0.06809;1807084;0.06491;0;nan;0;nan;1807084;0.06809;2703;0.57955;0;0.00000;0;0.00000;2703;0.58672;2091;0.58245;0;0.00000;0;0.00000;2091;0.58984;662;0.14194;0;0.00000;0;0.00000;662;0.14369;423;0.11783;0;0.00000;0;0.00000;423;0.11932;1299;0.27852;11;1.00000;46;1.00000;1242;0.26959;1076;0.29972;9;1.00000;36;1.00000;1031;0.29083
1;0;2;3;4;0.322;0.261;10454854;0.39394;0;nan;0;nan;10454854;0.39394;10454854;0.37595;0;nan;0;nan;10454854;0.39394;1617714;0.06096;0;nan;0;nan;1617714;0.06096;2001949;0.07199;0;nan;0;nan;1617714;0.06096;12698219;0.47847;0;nan;0;nan;12698219;0.47847;13584047;0.48847;0;nan;0;nan;12698219;0.47847;1768332;0.06663;0;nan;0;nan;1768332;0.06663;1768332;0.06359;0;nan;0;nan;1768332;0.06663;2666;0.57756;0;0.00000;0;0.00000;2666;0.58478;2057;0.57781;0;0.00000;0;0.00000;2057;0.58521;614;0.13302;0;0.00000;0;0.00000;614;0.13468;393;0.11039;0;0.00000;0;0.00000;393;0.11181;1336;0.28943;11;1.00000;46;1.00000;1279;0.28054;1110;0.31180;9;1.00000;36;1.00000;1065;0.30299
0;1;2;3;4;0.326;0.262;10467783;0.39420;0;nan;0;nan;10467783;0.39420;10467783;0.37641;0;nan;0;nan;10467783;0.39420;1623233;0.06113;0;nan;0;nan;1623233;0.06113;2006334;0.07214;0;nan;0;nan;1623233;0.06113;12691422;0.47794;0;nan;0;nan;12691422;0.47794;13563713;0.48773;0;nan;0;nan;12691422;0.47794;1771998;0.06673;0;nan;0;nan;1771998;0.06673;1771998;0.06372;0;nan;0;nan;1771998;0.06673;2687;0.58085;0;0.00000;0;0.00000;2687;0.58809;2079;0.58186;0;0.00000;0;0.00000;2079;0.58929;624;0.13489;0;0.00000;0;0.00000;624;0.13657;406;0.11363;0;0.00000;0;0.00000;406;0.11508;1315;0.28426;11;1.00000;46;1.00000;1258;0.27533;1088;0.30451;9;1.00000;36;1.00000;1043;0.29563
1;2;3;4;5;0.325;0.258;10304092;0.38856;0;nan;0;nan;10304092;0.38856;10304092;0.37196;0;nan;0;nan;10304092;0.38856;1493799;0.05633;0;nan;0;nan;1493799;0.05633;1844475;0.06658;0;nan;0;nan;1493799;0.05633;12803303;0.48281;0;nan;0;nan;12803303;0.48281;13636221;0.49225;0;nan;0;nan;12803303;0.48281;1917248;0.07230;0;nan;0;nan;1917248;0.07230;1917248;0.06921;0;nan;0;nan;1917248;0.07230;2664;0.58964;0;0.00000;0;0.00000;2664;0.59718;2058;0.58750;0;0.00000;0;0.00000;2058;0.59514;516;0.11421;0;0.00000;0;0.00000;516;0.11567;336;0.09592;0;0.00000;0;0.00000;336;0.09717;1338;0.29615;11;1.00000;46;1.00000;1281;0.28716;1109;0.31659;9;1.00000;36;1.00000;1064;0.30769
